"year","age","sex","group","chronic_liver_disease","poisonings","suicides","vehicle_transport","alcohol_induced","assault_homicide","drug_induced","legal_intervention","motor_accidents","all_cause","population"
1999,52,"Male","Hispanic",62,16,8,20,60,10,18,1,20,694,129366
1999,52,"Male","White Non-Hispanic",392,88,334,279,348,56,141,5,229,8521,1.53331e+006
1999,53,"Female","Black Non-Hispanic",17,8,4,14,17,10,11,0,14,1205,153091
1999,53,"Female","Hispanic",24,3,6,9,17,3,5,0,9,360,112703
1999,53,"Female","White Non-Hispanic",86,33,83,117,70,17,67,0,109,4546,1.09166e+006
1999,53,"Male","Black Non-Hispanic",44,28,9,42,57,21,37,1,35,1784,127529
1999,53,"Male","Hispanic",53,11,12,23,45,11,16,1,19,618,107419
1999,53,"Male","White Non-Hispanic",295,78,269,243,257,41,110,6,216,7165,1.05673e+006
1999,54,"Female","Black Non-Hispanic",13,6,2,20,11,9,8,0,19,1359,162019
1999,54,"Female","Hispanic",13,5,3,8,7,5,7,0,8,405,116846
1999,54,"Female","White Non-Hispanic",97,41,98,86,73,20,78,0,81,4765,1.14361e+006
1999,54,"Male","Black Non-Hispanic",56,23,6,42,61,26,28,1,40,1963,135630
1999,54,"Male","Hispanic",54,8,10,36,52,11,11,0,31,671,108470
1999,54,"Male","White Non-Hispanic",294,51,253,226,283,31,72,2,200,7758,1.11137e+006
1999,55,"Female","Black Non-Hispanic",20,2,2,18,13,3,6,0,17,1365,153923
1999,55,"Female","Hispanic",17,0,2,14,10,1,1,0,14,390,106194
1999,55,"Female","White Non-Hispanic",112,34,79,113,77,14,64,0,102,5427,1.14518e+006
1999,55,"Male","Black Non-Hispanic",56,25,3,31,61,23,33,0,31,1999,128539
1999,55,"Male","Hispanic",48,8,11,27,39,10,11,0,25,668,97551
1999,55,"Male","White Non-Hispanic",286,50,305,234,249,35,76,2,197,8721,1.1068e+006
1999,56,"Female","Black Non-Hispanic",17,1,1,11,19,5,4,0,9,1522,147529
1999,56,"Female","Hispanic",16,1,1,10,7,3,1,0,10,442,105406
1999,56,"Female","White Non-Hispanic",103,35,80,117,81,17,68,0,110,6241,1.19959e+006
1999,56,"Male","Black Non-Hispanic",49,14,18,33,65,24,23,1,32,2203,121564
1999,56,"Male","Hispanic",57,7,13,15,50,7,10,0,14,681,95208
1999,56,"Male","White Non-Hispanic",307,48,253,251,285,48,76,2,214,9676,1.15487e+006
1999,57,"Female","Black Non-Hispanic",22,5,2,17,13,6,9,0,17,1471,144668
1999,57,"Female","Hispanic",16,2,2,6,8,2,2,0,6,409,91699
1999,57,"Female","White Non-Hispanic",121,31,78,84,76,16,52,0,80,6025,1.03598e+006
1999,57,"Male","Black Non-Hispanic",61,21,9,31,75,16,23,0,27,2100,117303
1999,57,"Male","Hispanic",50,9,14,17,47,8,11,0,15,656,81407
1999,57,"Male","White Non-Hispanic",317,36,216,233,281,33,54,1,199,9404,986153
1999,58,"Female","Black Non-Hispanic",29,1,5,13,15,1,1,0,13,1593,127230
1999,58,"Female","Hispanic",10,1,0,12,3,3,1,0,12,386,88137
1999,58,"Female","White Non-Hispanic",109,27,65,92,67,9,50,0,89,6202,983354
1999,58,"Male","Black Non-Hispanic",44,7,17,35,58,19,13,1,32,2107,101116
1999,58,"Male","Hispanic",56,3,9,19,51,6,4,0,18,730,81426
1999,58,"Male","White Non-Hispanic",278,32,198,197,230,24,41,0,167,9631,931469
1999,59,"Female","Black Non-Hispanic",21,2,3,13,13,1,2,0,13,1598,130224
1999,59,"Female","Hispanic",9,0,5,12,5,1,1,0,12,459,85907
1999,59,"Female","White Non-Hispanic",101,17,58,104,66,9,33,0,99,6705,939970
1999,59,"Male","Black Non-Hispanic",44,8,7,35,49,17,9,0,31,2218,105420
1999,59,"Male","Hispanic",46,3,8,15,35,6,4,0,15,674,75995
1999,59,"Male","White Non-Hispanic",279,29,169,194,243,31,42,2,177,10138,884485
1999,60,"Female","Black Non-Hispanic",25,2,1,8,13,5,2,0,8,1665,128992
1999,60,"Female","Hispanic",21,0,4,4,10,0,2,0,4,484,86563
1999,60,"Female","White Non-Hispanic",127,12,51,81,71,14,35,0,78,7097,940527
1999,60,"Male","Black Non-Hispanic",45,13,8,29,48,13,14,0,29,2208,102983
1999,60,"Male","Hispanic",35,2,10,24,35,2,4,0,22,723,75406
1999,60,"Male","White Non-Hispanic",267,16,197,177,219,33,31,2,157,10671,882409
1999,61,"Female","Black Non-Hispanic",22,2,2,16,17,3,2,0,14,1694,118235
1999,61,"Female","Hispanic",14,1,1,13,5,0,1,0,13,487,78371
1999,61,"Female","White Non-Hispanic",127,16,40,94,54,10,27,0,89,7727,896723
1999,61,"Male","Black Non-Hispanic",37,9,12,21,43,18,11,1,19,2224,93969
1999,61,"Male","Hispanic",48,3,11,15,37,5,5,0,13,783,68321
1999,61,"Male","White Non-Hispanic",282,10,177,169,224,27,28,3,144,11447,837789
1999,62,"Female","Black Non-Hispanic",31,1,2,12,16,2,4,0,12,1835,113035
1999,62,"Female","Hispanic",18,2,2,12,5,2,4,0,12,521,75640
1999,62,"Female","White Non-Hispanic",122,15,42,80,65,15,26,0,74,8091,857240
1999,62,"Male","Black Non-Hispanic",32,3,7,21,41,9,7,1,19,2299,88459
1999,62,"Male","Hispanic",53,7,5,10,48,3,12,0,8,857,64345
1999,62,"Male","White Non-Hispanic",274,17,170,172,245,28,30,0,143,11897,794322
1999,63,"Female","Black Non-Hispanic",28,4,1,6,20,3,4,0,6,1844,112502
1999,63,"Female","Hispanic",18,0,0,4,7,0,0,0,4,571,75263
1999,63,"Female","White Non-Hispanic",146,15,36,84,64,13,25,0,79,8828,854355
1999,63,"Male","Black Non-Hispanic",48,7,8,23,56,13,9,0,18,2451,87821
1999,63,"Male","Hispanic",49,6,7,9,41,7,7,1,8,848,63904
1999,63,"Male","White Non-Hispanic",283,18,164,164,217,20,31,0,147,12867,783710
1999,64,"Female","Black Non-Hispanic",23,1,2,11,15,6,1,0,11,1983,113091
1999,64,"Female","Hispanic",18,1,1,5,4,1,2,0,5,680,73780
1999,64,"Female","White Non-Hispanic",164,10,50,96,77,8,29,0,90,9758,868866
1999,64,"Male","Black Non-Hispanic",37,12,6,31,37,7,13,1,29,2684,86157
1999,64,"Male","Hispanic",39,0,6,8,23,2,1,1,8,870,61467
1999,64,"Male","White Non-Hispanic",312,8,152,165,238,14,22,1,144,14240,791764
1999,65,"Female","Black Non-Hispanic",21,3,3,10,11,2,4,0,10,2147,108528
1999,65,"Female","Hispanic",19,0,1,15,3,2,0,0,14,701,67705
1999,65,"Female","White Non-Hispanic",121,8,44,89,51,14,25,0,80,10213,800414
1999,65,"Male","Black Non-Hispanic",37,4,9,20,39,7,5,0,19,2589,85341
1999,65,"Male","Hispanic",41,1,14,22,35,2,2,0,21,972,56791
1999,65,"Male","White Non-Hispanic",287,11,160,166,196,23,25,0,149,14498,719526
1999,66,"Female","Black Non-Hispanic",21,0,2,19,12,3,1,0,17,2297,105691
1999,66,"Female","Hispanic",23,1,2,9,4,0,1,0,8,707,65521
1999,66,"Female","White Non-Hispanic",153,19,44,82,59,12,35,0,75,11106,809879
1999,66,"Male","Black Non-Hispanic",46,5,9,26,47,11,7,0,25,2736,77471
1999,66,"Male","Hispanic",49,5,8,14,34,4,7,0,12,961,52400
1999,66,"Male","White Non-Hispanic",297,5,163,158,186,25,17,1,140,15564,717704
1999,67,"Female","Black Non-Hispanic",18,1,4,6,6,2,1,0,5,2241,105244
1999,67,"Female","Hispanic",16,0,0,8,5,0,0,0,7,713,62786
1999,67,"Female","White Non-Hispanic",137,7,38,99,57,9,21,0,96,12140,831333
1999,67,"Male","Black Non-Hispanic",32,4,12,20,36,10,5,0,18,2676,77088
1999,67,"Male","Hispanic",38,1,7,17,23,6,1,1,16,961,50313
1999,67,"Male","White Non-Hispanic",263,12,166,191,182,23,25,0,176,17017,724931
1999,68,"Female","Black Non-Hispanic",13,3,1,14,4,2,3,0,14,2240,94805
1999,68,"Female","Hispanic",28,0,0,9,6,1,0,0,9,830,63760
1999,68,"Female","White Non-Hispanic",165,13,25,115,59,14,22,0,113,13500,845511
1999,68,"Male","Black Non-Hispanic",30,3,6,12,39,13,4,0,11,2722,68967
1999,68,"Male","Hispanic",30,2,5,10,16,2,4,0,6,1006,51027
1999,68,"Male","White Non-Hispanic",288,12,184,159,194,19,24,0,138,18821,732699
1999,69,"Female","Black Non-Hispanic",11,1,1,9,6,1,1,0,8,2572,93693
1999,69,"Female","Hispanic",26,0,2,6,7,0,0,0,6,866,60212
1999,69,"Female","White Non-Hispanic",187,11,37,109,60,12,21,0,105,14872,841771
1999,69,"Male","Black Non-Hispanic",21,2,11,24,24,8,3,0,21,2997,67602
1999,69,"Male","Hispanic",40,1,7,22,32,3,2,0,20,1126,47881
1999,69,"Male","White Non-Hispanic",293,17,189,176,194,21,28,0,161,20399,724783
1999,70,"Female","Black Non-Hispanic",13,2,1,12,6,2,3,0,12,2651,96398
1999,70,"Female","Hispanic",18,0,1,5,4,1,1,0,5,827,59708
1999,70,"Female","White Non-Hispanic",148,14,46,132,48,14,30,0,128,15976,845253
1999,70,"Male","Black Non-Hispanic",28,2,8,19,28,5,2,0,17,3023,66699
1999,70,"Male","Hispanic",46,2,4,13,31,2,2,0,11,1116,46389
1999,70,"Male","White Non-Hispanic",257,10,206,166,145,20,24,0,144,21162,696165
1999,71,"Female","Black Non-Hispanic",17,2,1,9,8,0,2,0,9,2724,88833
1999,71,"Female","Hispanic",20,1,1,11,2,2,3,0,11,930,54875
1999,71,"Female","White Non-Hispanic",193,10,42,98,42,7,25,0,90,17654,839480
1999,71,"Male","Black Non-Hispanic",24,3,7,22,18,1,3,0,21,2979,60003
1999,71,"Male","Hispanic",35,0,3,14,24,3,0,0,13,1131,41867
1999,71,"Male","White Non-Hispanic",296,10,190,165,165,14,16,0,155,23425,692510
1999,72,"Female","Black Non-Hispanic",15,1,2,14,10,4,2,0,14,3056,86714
1999,72,"Female","Hispanic",25,0,0,5,5,0,0,0,5,864,50134
1999,72,"Female","White Non-Hispanic",210,5,36,120,54,15,16,0,117,19254,817817
1999,72,"Male","Black Non-Hispanic",23,2,6,20,27,6,5,0,20,3116,57299
1999,72,"Male","Hispanic",27,1,11,7,13,1,1,0,5,1223,37526
1999,72,"Male","White Non-Hispanic",271,8,211,197,158,18,20,0,185,24919,649791
1999,73,"Female","Black Non-Hispanic",9,0,1,7,4,4,1,0,7,3105,82689
1999,73,"Female","Hispanic",27,0,2,9,2,1,0,0,8,982,49157
1999,73,"Female","White Non-Hispanic",210,3,29,145,48,17,18,0,140,20747,810049
1999,73,"Male","Black Non-Hispanic",21,1,7,15,27,10,1,0,13,3171,53681
1999,73,"Male","Hispanic",25,1,1,14,13,2,2,0,11,1122,36356
1999,73,"Male","White Non-Hispanic",267,9,210,173,133,13,24,0,159,26100,634797
1999,74,"Female","Black Non-Hispanic",21,3,0,18,6,4,2,0,17,3275,80621
1999,74,"Female","Hispanic",21,2,1,7,0,0,2,0,7,998,45842
1999,74,"Female","White Non-Hispanic",212,10,39,155,53,17,25,0,150,22873,826028
1999,74,"Male","Black Non-Hispanic",11,0,3,15,19,8,0,0,13,3250,51166
1999,74,"Male","Hispanic",29,0,3,9,12,1,0,0,9,1165,33485
1999,74,"Male","White Non-Hispanic",227,8,190,168,116,12,20,0,154,27250,625356
1999,75,"Female","Black Non-Hispanic",15,2,1,10,8,3,2,0,9,3261,79329
1999,75,"Female","Hispanic",26,1,1,5,3,0,1,0,5,1034,43228
1999,75,"Female","White Non-Hispanic",202,12,47,120,46,15,29,0,107,24384,799192
1999,75,"Male","Black Non-Hispanic",15,0,4,22,16,8,1,0,22,3273,48218
1999,75,"Male","Hispanic",30,0,9,13,16,1,0,0,13,1292,32626
1999,75,"Male","White Non-Hispanic",250,10,204,177,118,10,21,0,163,28322,590114
1999,76,"Female","Black Non-Hispanic",12,0,2,17,2,2,0,0,15,3339,71886
1999,76,"Female","Hispanic",23,0,2,6,5,0,2,0,6,1036,38912
1999,76,"Female","White Non-Hispanic",200,15,40,136,44,11,35,0,129,25565,766150
1999,76,"Male","Black Non-Hispanic",18,1,6,15,19,8,3,0,14,3297,46831
1999,76,"Male","Hispanic",16,0,5,8,5,1,0,0,7,1199,28085
1999,76,"Male","White Non-Hispanic",216,6,213,173,117,7,20,1,164,28731,547476
1999,77,"Female","Black Non-Hispanic",18,0,1,7,6,7,0,0,7,3388,69958
1999,77,"Female","Hispanic",18,0,2,7,2,0,1,0,7,1016,35515
1999,77,"Female","White Non-Hispanic",191,12,42,152,35,11,38,0,143,27938,757152
1999,77,"Male","Black Non-Hispanic",12,1,7,12,12,7,2,0,12,3212,40717
1999,77,"Male","Hispanic",16,0,5,11,10,0,0,0,9,1141,25677
1999,77,"Male","White Non-Hispanic",205,10,194,187,112,21,20,0,173,30666,535107
1999,78,"Female","Black Non-Hispanic",9,2,0,8,6,2,2,0,8,3363,64007
1999,78,"Female","Hispanic",17,0,0,3,5,1,0,0,3,1026,34140
1999,78,"Female","White Non-Hispanic",236,10,36,159,36,13,26,0,153,29718,721330
1999,78,"Male","Black Non-Hispanic",13,0,6,18,8,2,0,0,18,2944,37477
1999,78,"Male","Hispanic",16,0,6,4,11,3,1,0,4,1117,22566
1999,78,"Male","White Non-Hispanic",187,6,185,192,86,14,12,0,185,31204,495326
1999,79,"Female","Black Non-Hispanic",7,0,1,9,4,3,1,0,6,3561,58210
1999,79,"Female","Hispanic",10,1,0,9,1,0,0,0,9,1109,29503
1999,79,"Female","White Non-Hispanic",177,11,24,136,32,12,22,0,132,30742,659335
1999,79,"Male","Black Non-Hispanic",9,1,7,16,11,4,1,0,15,2980,33643
1999,79,"Male","Hispanic",15,0,5,10,6,0,0,0,9,1111,19073
1999,79,"Male","White Non-Hispanic",163,11,201,188,68,12,20,0,178,30748,430715
1999,80,"Female","Black Non-Hispanic",11,1,0,11,5,3,2,0,10,3326,58400
1999,80,"Female","Hispanic",12,0,2,5,1,0,0,0,5,1078,27256
1999,80,"Female","White Non-Hispanic",175,7,28,127,30,12,16,0,121,31416,628139
1999,80,"Male","Black Non-Hispanic",8,2,4,11,9,4,2,0,11,2737,31395
1999,80,"Male","Hispanic",17,0,3,7,8,0,0,0,7,925,17733
1999,80,"Male","White Non-Hispanic",136,9,162,175,57,9,20,0,166,29656,399013
1999,81,"Female","Black Non-Hispanic",6,0,1,8,4,1,0,0,7,3201,47678
1999,81,"Female","Hispanic",19,1,2,2,2,1,2,0,2,1041,22496
1999,81,"Female","White Non-Hispanic",144,12,29,133,20,4,21,0,131,32743,570935
1999,81,"Male","Black Non-Hispanic",6,0,2,10,5,1,0,0,10,2428,24603
1999,81,"Male","Hispanic",11,0,5,9,6,1,0,0,8,931,13567
1999,81,"Male","White Non-Hispanic",134,5,164,162,58,10,20,0,155,30478,347157
1999,82,"Female","Black Non-Hispanic",7,1,1,11,3,3,1,0,11,3281,43758
1999,82,"Female","Hispanic",7,0,0,3,1,1,0,0,3,1110,21015
1999,82,"Female","White Non-Hispanic",153,9,33,149,13,11,23,0,140,33970,533893
1999,82,"Male","Black Non-Hispanic",8,1,6,12,4,1,2,0,12,2345,21537
1999,82,"Male","Hispanic",5,0,5,5,2,1,0,0,5,854,12389
1999,82,"Male","White Non-Hispanic",140,2,153,145,48,8,8,0,133,29574,319858
1999,83,"Female","Black Non-Hispanic",8,0,0,5,1,1,0,0,4,3079,40063
1999,83,"Female","Hispanic",6,0,0,1,0,0,0,0,1,1008,18677
1999,83,"Female","White Non-Hispanic",130,14,22,105,16,10,25,0,100,35118,494414
1999,83,"Male","Black Non-Hispanic",2,0,1,10,4,1,0,0,10,2169,18375
1999,83,"Male","Hispanic",5,0,4,6,2,1,0,0,5,873,10422
1999,83,"Male","White Non-Hispanic",113,5,138,129,44,7,11,0,121,29006,275818
1999,84,"Female","Black Non-Hispanic",4,1,0,5,1,3,1,0,5,3283,37881
1999,84,"Female","Hispanic",11,0,0,2,1,0,0,0,1,1137,17112
1999,84,"Female","White Non-Hispanic",98,19,17,107,15,6,29,0,101,36222,458722
1999,84,"Male","Black Non-Hispanic",5,0,2,10,4,3,0,0,8,2167,17008
1999,84,"Male","Hispanic",5,0,7,4,3,0,0,0,4,874,9508
1999,84,"Male","White Non-Hispanic",97,9,126,142,43,11,17,0,137,28143,242943
2000,0,"Female","Black Non-Hispanic",0,2,0,19,0,66,2,0,19,3768,283794
2000,0,"Female","Hispanic",0,0,0,18,0,28,0,0,16,2084,376442
2000,0,"Female","White Non-Hispanic",0,4,0,35,1,45,4,0,35,5853,1.10247e+006
2000,0,"Male","Black Non-Hispanic",2,2,0,21,0,73,4,0,21,4757,293061
2000,0,"Male","Hispanic",0,1,0,24,0,26,2,0,24,2514,394611
2000,0,"Male","White Non-Hispanic",0,5,0,44,2,96,5,0,40,7660,1.1629e+006
2000,1,"Female","Black Non-Hispanic",0,0,0,15,0,28,0,0,15,212,286737
2000,1,"Female","Hispanic",0,0,0,20,0,10,0,0,18,162,341437
2000,1,"Female","White Non-Hispanic",0,1,0,38,0,23,1,0,34,440,1.11893e+006
2000,1,"Male","Black Non-Hispanic",0,3,0,15,0,32,3,0,14,273,296413
2000,1,"Male","Hispanic",0,0,0,26,0,17,0,0,22,193,372850
2000,1,"Male","White Non-Hispanic",0,0,0,52,0,35,0,0,50,575,1.17884e+006
2000,2,"Female","Black Non-Hispanic",0,0,0,18,1,31,0,0,17,146,286215
2000,2,"Female","Hispanic",0,0,0,14,0,9,0,0,14,99,350487
2000,2,"Female","White Non-Hispanic",1,0,0,52,0,21,0,0,50,296,1.11057e+006
2000,2,"Male","Black Non-Hispanic",0,1,0,21,0,26,1,0,21,178,297118
2000,2,"Male","Hispanic",0,1,0,23,0,7,1,0,22,132,361434
2000,2,"Male","White Non-Hispanic",1,1,0,59,0,23,1,0,56,402,1.16909e+006
2000,3,"Female","Black Non-Hispanic",0,0,0,9,0,7,0,0,9,88,287829
2000,3,"Female","Hispanic",0,0,0,20,0,5,0,0,20,72,357474
2000,3,"Female","White Non-Hispanic",0,0,0,33,0,11,0,0,31,195,1.12939e+006
2000,3,"Male","Black Non-Hispanic",0,0,0,23,0,12,1,0,21,124,296830
2000,3,"Male","Hispanic",0,0,0,21,0,2,0,0,20,84,361419
2000,3,"Male","White Non-Hispanic",0,1,0,47,0,14,1,0,46,322,1.18833e+006
2000,4,"Female","Black Non-Hispanic",0,0,0,20,0,4,0,0,19,99,296725
2000,4,"Female","Hispanic",1,0,0,15,0,3,0,0,14,64,360740
2000,4,"Female","White Non-Hispanic",0,1,0,29,0,3,1,0,28,169,1.15833e+006
2000,4,"Male","Black Non-Hispanic",0,0,0,18,0,3,0,0,16,97,306674
2000,4,"Male","Hispanic",0,1,0,15,0,4,1,0,14,66,372273
2000,4,"Male","White Non-Hispanic",0,1,0,47,0,14,1,0,45,242,1.22469e+006
2000,5,"Female","Black Non-Hispanic",0,0,0,13,0,6,0,0,13,73,306833
2000,5,"Female","Hispanic",0,0,0,21,0,1,0,0,20,53,357751
2000,5,"Female","White Non-Hispanic",0,0,0,35,0,7,0,0,35,172,1.17136e+006
2000,5,"Male","Black Non-Hispanic",0,1,0,16,0,7,1,0,16,94,317079
2000,5,"Male","Hispanic",0,0,0,15,0,4,0,0,15,70,351538
2000,5,"Male","White Non-Hispanic",0,1,0,59,0,7,1,0,56,249,1.23754e+006
2000,6,"Female","Black Non-Hispanic",0,1,0,9,0,6,1,0,9,65,318100
2000,6,"Female","Hispanic",0,0,0,12,0,1,0,0,12,45,344376
2000,6,"Female","White Non-Hispanic",0,0,0,49,0,6,0,0,45,149,1.18904e+006
2000,6,"Male","Black Non-Hispanic",0,0,0,19,0,2,0,0,19,83,327671
2000,6,"Male","Hispanic",0,0,0,10,0,7,0,0,9,63,360042
2000,6,"Male","White Non-Hispanic",0,1,0,46,0,7,1,0,44,217,1.25603e+006
2000,7,"Female","Black Non-Hispanic",0,1,0,15,0,5,1,0,15,71,328060
2000,7,"Female","Hispanic",0,0,0,14,0,1,0,0,13,43,350021
2000,7,"Female","White Non-Hispanic",0,0,0,42,0,8,0,0,38,169,1.22302e+006
2000,7,"Male","Black Non-Hispanic",0,0,0,10,0,3,0,0,8,74,339703
2000,7,"Male","Hispanic",0,0,1,18,0,4,0,0,18,58,368177
2000,7,"Male","White Non-Hispanic",0,0,0,67,0,9,1,0,62,206,1.29329e+006
2000,8,"Female","Black Non-Hispanic",0,0,0,14,0,4,0,0,13,47,331166
2000,8,"Female","Hispanic",0,0,0,17,0,2,0,0,16,50,340623
2000,8,"Female","White Non-Hispanic",0,1,0,45,0,6,1,0,39,148,1.25759e+006
2000,8,"Male","Black Non-Hispanic",0,0,0,20,0,1,0,0,16,89,341453
2000,8,"Male","Hispanic",0,0,0,15,0,3,0,0,13,46,355454
2000,8,"Male","White Non-Hispanic",0,2,1,55,0,6,2,0,50,199,1.32351e+006
2000,9,"Female","Black Non-Hispanic",0,0,0,17,0,3,0,0,17,64,337378
2000,9,"Female","Hispanic",0,0,0,9,0,0,0,0,9,42,319208
2000,9,"Female","White Non-Hispanic",0,0,1,42,0,6,0,0,38,135,1.29411e+006
2000,9,"Male","Black Non-Hispanic",0,0,0,18,0,3,0,0,17,85,348099
2000,9,"Male","Hispanic",0,0,1,12,0,1,0,0,10,40,359436
2000,9,"Male","White Non-Hispanic",0,0,3,63,0,10,0,0,57,206,1.36701e+006
2000,10,"Female","Black Non-Hispanic",0,0,0,11,0,3,0,0,10,59,338448
2000,10,"Female","Hispanic",0,1,0,6,0,1,1,0,6,31,324718
2000,10,"Female","White Non-Hispanic",0,0,1,37,0,4,0,0,33,149,1.30643e+006
2000,10,"Male","Black Non-Hispanic",0,0,3,20,0,6,0,0,18,94,349552
2000,10,"Male","Hispanic",0,0,3,19,0,2,0,0,15,49,339628
2000,10,"Male","White Non-Hispanic",0,1,6,76,0,9,1,0,67,238,1.38296e+006
2000,11,"Female","Black Non-Hispanic",0,0,0,13,0,2,0,0,12,68,318696
2000,11,"Female","Hispanic",0,0,2,14,0,3,1,0,11,47,294113
2000,11,"Female","White Non-Hispanic",0,1,0,42,0,1,1,0,38,165,1.27418e+006
2000,11,"Male","Black Non-Hispanic",0,0,2,21,0,4,0,0,21,88,328118
2000,11,"Male","Hispanic",0,0,1,15,0,4,0,1,14,66,320744
2000,11,"Male","White Non-Hispanic",0,0,17,65,0,4,0,0,56,264,1.34533e+006
2000,12,"Female","Black Non-Hispanic",0,0,0,12,0,4,0,0,12,60,310511
2000,12,"Female","Hispanic",0,0,0,5,0,0,0,0,5,38,307184
2000,12,"Female","White Non-Hispanic",0,0,8,34,0,10,2,0,29,170,1.27151e+006
2000,12,"Male","Black Non-Hispanic",0,0,6,20,0,8,0,1,19,94,319402
2000,12,"Male","Hispanic",0,0,2,14,0,5,0,0,14,57,299230
2000,12,"Male","White Non-Hispanic",1,1,27,76,0,11,2,0,68,295,1.34262e+006
2000,13,"Female","Black Non-Hispanic",0,0,2,7,0,10,1,0,7,67,300180
2000,13,"Female","Hispanic",0,1,0,8,0,5,1,0,8,42,276869
2000,13,"Female","White Non-Hispanic",0,3,14,68,0,8,4,0,65,213,1.26179e+006
2000,13,"Male","Black Non-Hispanic",0,1,13,24,1,4,0,1,23,113,309406
2000,13,"Male","Hispanic",0,0,8,13,0,7,0,0,11,82,290885
2000,13,"Male","White Non-Hispanic",0,2,51,98,0,14,6,0,89,317,1.33311e+006
2000,14,"Female","Black Non-Hispanic",0,0,3,7,0,9,0,0,7,87,300352
2000,14,"Female","Hispanic",0,0,5,18,0,6,1,0,18,52,269185
2000,14,"Female","White Non-Hispanic",1,3,22,100,0,15,4,0,96,275,1.28002e+006
2000,14,"Male","Black Non-Hispanic",1,0,10,23,0,32,0,0,22,145,309596
2000,14,"Male","Hispanic",0,0,6,23,1,19,0,0,23,91,308434
2000,14,"Male","White Non-Hispanic",0,5,74,140,2,16,7,0,131,461,1.35629e+006
2000,15,"Female","Black Non-Hispanic",0,1,3,17,0,15,2,0,17,86,293214
2000,15,"Female","Hispanic",0,0,4,18,0,5,1,0,18,58,278943
2000,15,"Female","White Non-Hispanic",0,9,26,170,3,13,10,0,159,369,1.27171e+006
2000,15,"Male","Black Non-Hispanic",1,0,21,33,1,65,1,1,29,227,304484
2000,15,"Male","Hispanic",0,0,12,38,0,33,0,0,33,150,304097
2000,15,"Male","White Non-Hispanic",0,8,108,223,0,17,9,0,212,598,1.34706e+006
2000,16,"Female","Black Non-Hispanic",1,0,4,20,0,13,0,0,20,87,289009
2000,16,"Female","Hispanic",0,0,9,33,0,1,2,0,32,76,263955
2000,16,"Female","White Non-Hispanic",0,12,47,299,0,23,17,0,293,523,1.24901e+006
2000,16,"Male","Black Non-Hispanic",0,0,16,44,1,99,0,1,42,269,301264
2000,16,"Male","Hispanic",0,2,18,80,0,49,3,1,79,218,316108
2000,16,"Male","White Non-Hispanic",0,25,168,452,2,28,31,1,427,941,1.32489e+006
2000,17,"Female","Black Non-Hispanic",0,1,4,32,0,23,1,0,32,149,290706
2000,17,"Female","Hispanic",0,0,10,31,1,6,1,0,29,86,292830
2000,17,"Female","White Non-Hispanic",1,9,42,301,1,18,17,0,293,514,1.2633e+006
2000,17,"Male","Black Non-Hispanic",0,0,25,71,0,163,0,7,67,384,303385
2000,17,"Male","Hispanic",0,4,21,107,1,98,5,0,107,304,334377
2000,17,"Male","White Non-Hispanic",0,34,200,549,2,41,39,1,525,1180,1.33745e+006
2000,18,"Female","Black Non-Hispanic",1,3,4,41,0,40,5,0,40,161,294437
2000,18,"Female","Hispanic",0,4,5,43,0,19,4,0,43,100,292278
2000,18,"Female","White Non-Hispanic",0,20,37,328,0,27,31,0,320,622,1.2687e+006
2000,18,"Male","Black Non-Hispanic",0,6,37,92,0,254,6,2,89,513,296171
2000,18,"Male","Hispanic",0,6,51,124,4,105,7,2,118,368,354181
2000,18,"Male","White Non-Hispanic",0,62,240,719,3,61,72,3,690,1436,1.31707e+006
2000,19,"Female","Black Non-Hispanic",1,1,7,48,0,35,3,0,46,177,302820
2000,19,"Female","Hispanic",0,2,7,41,0,11,2,0,39,105,305095
2000,19,"Female","White Non-Hispanic",0,23,36,282,0,40,34,0,273,573,1.29711e+006
2000,19,"Male","Black Non-Hispanic",0,8,49,126,0,305,9,4,121,619,296384
2000,19,"Male","Hispanic",0,11,41,178,1,149,15,2,173,488,369032
2000,19,"Male","White Non-Hispanic",1,101,271,691,10,84,116,1,669,1571,1.32749e+006
2000,20,"Female","Black Non-Hispanic",1,4,10,48,0,43,6,0,48,203,297553
2000,20,"Female","Hispanic",1,4,4,30,0,15,5,0,30,105,291937
2000,20,"Female","White Non-Hispanic",2,30,36,233,0,38,43,1,229,566,1.25991e+006
2000,20,"Male","Black Non-Hispanic",1,8,53,129,0,358,11,3,124,708,289558
2000,20,"Male","Hispanic",0,9,56,156,5,125,13,1,147,469,379615
2000,20,"Male","White Non-Hispanic",0,102,284,639,2,77,121,3,609,1511,1.28929e+006
2000,21,"Female","Black Non-Hispanic",1,1,12,45,0,51,1,0,45,216,279689
2000,21,"Female","Hispanic",0,3,5,39,0,14,3,0,38,113,294031
2000,21,"Female","White Non-Hispanic",1,31,51,195,1,35,43,0,190,552,1.18883e+006
2000,21,"Male","Black Non-Hispanic",1,8,50,115,1,336,12,3,112,680,267981
2000,21,"Male","Hispanic",1,19,47,168,4,112,19,2,161,475,369418
2000,21,"Male","White Non-Hispanic",1,117,315,641,4,78,138,4,617,1601,1.21948e+006
2000,22,"Female","Black Non-Hispanic",0,8,5,42,0,34,8,0,41,212,268153
2000,22,"Female","Hispanic",0,1,7,31,1,13,2,1,31,112,298986
