"sex","year","age","europe"
"female",1886,54,0.0173036759554532
"female",1886,55,0.0173691464866216
"female",1886,56,0.0185637639143982
"female",1886,57,0.0199899830281569
"female",1886,58,0.0215646323816674
"female",1886,59,0.0248867305320809
"female",1886,60,0.0282050486827369
"female",1886,61,0.0314924931027197
"female",1886,62,0.0344718041171578
"female",1886,63,0.0374134087631079
"female",1886,64,0.0383564450410169
"female",1886,65,0.0403953591688828
"female",1886,66,0.0439755534577106
"female",1886,67,0.0473332185803161
"female",1886,68,0.0507723781983929
"female",1886,69,0.0605773724262285
"female",1886,70,0.0654085211057511
"female",1886,71,0.0714102780729351
"female",1886,72,0.0783457269676129
"female",1886,73,0.0830096976457653
"female",1886,74,0.0837943039454246
"female",1886,75,0.0940859329055997
"female",1886,76,0.104319742291704
"female",1886,77,0.111988800883019
"female",1886,78,0.12064189418499
"female",1886,79,0.139308778492712
"female",1886,80,0.145445180482658
"female",1886,81,0.159229283501314
"female",1886,82,0.175308188750956
"female",1886,83,0.191429145237005
"female",1886,84,0.209745027594832
"female",1886,85,0.222977727552778
"female",1886,86,0.242406857855769
"female",1886,87,0.260726129483
"female",1886,88,0.277319585771201
"female",1886,89,0.301219819592008
"female",1886,90,0.317631914812035
"female",1886,91,0.342642341619888
"female",1886,92,0.362987984683773
"female",1886,93,0.38350889773979
"female",1886,94,0.412591980633634
"female",1886,95,0.444282864047659
"female",1886,96,0.488923914908218
"female",1886,97,0.530211304014276
"female",1886,98,0.568383561643836
"female",1886,99,0.617617388114453
"female",1886,100,0.678700043917435
"female",1886,101,0.67715184443809
"female",1886,102,0.692793011404999
"female",1886,103,0.770330211927058
"female",1886,104,0.860829493087558
"female",1886,105,1.21908893709328
"female",1886,106,2
"female",1886,107,2.3125
"female",1886,108,NA
"female",1886,109,NA
"female",1886,110,NA
"female",1887,0,0.168561938968302
"female",1887,1,0.0571480341764367
"female",1887,2,0.0355822742152965
"female",1887,3,0.0243255368979983
"female",1887,4,0.0165954419300232
"female",1887,5,0.0125447312256461
"female",1887,6,0.00944198604123226
"female",1887,7,0.00668107211235847
"female",1887,8,0.00511184999778853
"female",1887,9,0.00424416659129908
"female",1887,10,0.00409873831924745
"female",1887,11,0.00410040710945773
"female",1887,12,0.00426909673729541
"female",1887,13,0.00446925537756649
"female",1887,14,0.00477431351233407
"female",1887,15,0.00515764311010792
"female",1887,16,0.00526214398636216
"female",1887,17,0.00557956158750915
"female",1887,18,0.00592496702468829
"female",1887,19,0.00623627864447071
"female",1887,20,0.00660038163269377
"female",1887,21,0.00701739688368614
"female",1887,22,0.0073172598995337
"female",1887,23,0.00750549254619419
"female",1887,24,0.0076291743586828
"female",1887,25,0.00779773984447216
"female",1887,26,0.00768727215350417
"female",1887,27,0.00790367600931832
"female",1887,28,0.00820776993601861
"female",1887,29,0.00830353031728128
"female",1887,30,0.00854237379712955
"female",1887,31,0.00881099871916178
"female",1887,32,0.00886315803654384
"female",1887,33,0.00906562195988853
"female",1887,34,0.00895559381053558
"female",1887,35,0.00912711058027144
"female",1887,36,0.00928837113530273
"female",1887,37,0.00955600114624397
"female",1887,38,0.0100791349966134
"female",1887,39,0.0106207249921894
"female",1887,40,0.0108170247793575
"female",1887,41,0.0108975566498494
"female",1887,42,0.0112523090930635
"female",1887,43,0.0113543049435065
"female",1887,44,0.0111819280810358
"female",1887,45,0.010951321454198
"female",1887,46,0.0108861358304012
"female",1887,47,0.0114378340081236
"female",1887,48,0.0119375835539095
"female",1887,49,0.0128403888191867
"female",1887,50,0.0141696870483717
"female",1887,51,0.0151225045959547
"female",1887,52,0.0162722745156927
"female",1887,53,0.0172588563053329
"female",1887,54,0.0177941999491611
"female",1887,55,0.0175997594582183
"female",1887,56,0.0181433278087094
"female",1887,57,0.0196199675174893
"female",1887,58,0.0212910684730028
"female",1887,59,0.0236248523941067
"female",1887,60,0.0273064134734269
"female",1887,61,0.03039106006493
"female",1887,62,0.0338497719546259
"female",1887,63,0.0368710328881905
"female",1887,64,0.039533639252321
"female",1887,65,0.0403963973903892
"female",1887,66,0.0426946306161391
"female",1887,67,0.0467027985179128
"female",1887,68,0.0507519241804408
"female",1887,69,0.0553259370160967
"female",1887,70,0.0648196186349388
"female",1887,71,0.0704878622608406
"female",1887,72,0.0774974171073316
"female",1887,73,0.0843224640529546
"female",1887,74,0.0887625547574273
"female",1887,75,0.093929947466168
"female",1887,76,0.100694183195769
"female",1887,77,0.110669693931576
"female",1887,78,0.118212835176773
"female",1887,79,0.128153954616107
"female",1887,80,0.142392454530187
"female",1887,81,0.15530292803864
"female",1887,82,0.171450284712496
"female",1887,83,0.188757621153874
"female",1887,84,0.206125585881132
"female",1887,85,0.221844879138297
"female",1887,86,0.238106825251972
"female",1887,87,0.259994853538333
"female",1887,88,0.276266864130189
"female",1887,89,0.293823799469665
"female",1887,90,0.31618060037135
"female",1887,91,0.329132401723037
"female",1887,92,0.346774689730338
"female",1887,93,0.365730941503609
"female",1887,94,0.39342703057633
"female",1887,95,0.435157959647157
"female",1887,96,0.460182885527207
"female",1887,97,0.514965045150015
"female",1887,98,0.525411083589484
"female",1887,99,0.545015436709491
"female",1887,100,0.604867506107875
"female",1887,101,0.626060277928172
"female",1887,102,0.620381773399015
"female",1887,103,0.659379766141332
"female",1887,104,0.949828962371722
"female",1887,105,1.37741935483871
"female",1887,106,1.64
"female",1887,107,Inf
"female",1887,108,NA
"female",1887,109,NA
"female",1887,110,NA
"female",1888,0,0.165265997547958
"female",1888,1,0.0572136060640734
"female",1888,2,0.0318889670522405
"female",1888,3,0.0216478736286173
"female",1888,4,0.015550545569694
"female",1888,5,0.0114149986607994
"female",1888,6,0.00873601154339929
"female",1888,7,0.00647199710046232
"female",1888,8,0.0046667577196265
"female",1888,9,0.00394478618128863
"female",1888,10,0.00384686650115271
"female",1888,11,0.00385644723797496
"female",1888,12,0.00402165891260183
"female",1888,13,0.00432747288898505
"female",1888,14,0.0046666106460663
"female",1888,15,0.00514617298394911
"female",1888,16,0.00554313144412128
"female",1888,17,0.0056903977028022
"female",1888,18,0.00600055650839902
"female",1888,19,0.0062617382227496
"female",1888,20,0.0064473839041977
"female",1888,21,0.00661386938582104
"female",1888,22,0.00702644643775574
"female",1888,23,0.00717966131358543
"female",1888,24,0.00730906575448493
"female",1888,25,0.00741880746456721
"female",1888,26,0.00753118675655968
"female",1888,27,0.00751731971826234
"female",1888,28,0.00768367544897321
"female",1888,29,0.00797913038781362
"female",1888,30,0.00816982014955549
"female",1888,31,0.0082757797807493
"female",1888,32,0.00863855207205797
"female",1888,33,0.00873847188725313
"female",1888,34,0.00890178968811681
"female",1888,35,0.00878725688161662
"female",1888,36,0.00897137362983989
"female",1888,37,0.00919525810447204
"female",1888,38,0.00954027819282757
"female",1888,39,0.00999345070537673
"female",1888,40,0.0103611180209784
"female",1888,41,0.0105499611203966
"female",1888,42,0.0105888300023353
"female",1888,43,0.0107716497733616
"female",1888,44,0.0108344019152437
"female",1888,45,0.0105788562902536
"female",1888,46,0.0105339318852987
"female",1888,47,0.0107061861060909
"female",1888,48,0.011363608400068
"female",1888,49,0.0121877222958638
"female",1888,50,0.0131523605046654
"female",1888,51,0.014418203962039
"female",1888,52,0.0153810527600655
"female",1888,53,0.016378777088404
"female",1888,54,0.0170131889061603
"female",1888,55,0.0175098711912125
"female",1888,56,0.0176538159951749
"female",1888,57,0.0185636130053576
"female",1888,58,0.0205205482581396
"female",1888,59,0.0231362792346888
"female",1888,60,0.0260997808580461
"female",1888,61,0.029892169053844
"female",1888,62,0.0328357566891237
"female",1888,63,0.0366541403714685
"female",1888,64,0.0396742082123537
"female",1888,65,0.0423130355356305
"female",1888,66,0.043756504590795
"female",1888,67,0.0462939568836058
"female",1888,68,0.0508531446931759
"female",1888,69,0.0560486141534331
"female",1888,70,0.0614277634058189
"female",1888,71,0.071697986843863
"female",1888,72,0.0788150135012884
"female",1888,73,0.085952842509037
"female",1888,74,0.0934000292625209
"female",1888,75,0.102929244672336
"female",1888,76,0.104958022767331
"female",1888,77,0.113188918498788
"female",1888,78,0.1250035109412
"female",1888,79,0.134494403114209
"female",1888,80,0.147350944839569
"female",1888,81,0.163364419906483
"female",1888,82,0.179620573944372
"female",1888,83,0.197273312262965
"female",1888,84,0.214568329888046
"female",1888,85,0.228918117831916
"female",1888,86,0.249646701240423
"female",1888,87,0.264709706418815
"female",1888,88,0.283581095245575
"female",1888,89,0.298011601298148
"female",1888,90,0.320906559087797
"female",1888,91,0.341901593416214
"female",1888,92,0.356509247773842
"female",1888,93,0.387636468529934
"female",1888,94,0.411424620795575
"female",1888,95,0.457120182891757
"female",1888,96,0.521282436916613
"female",1888,97,0.51243606551323
"female",1888,98,0.561205799261122
"female",1888,99,0.526570545829042
"female",1888,100,0.578331546981065
"female",1888,101,0.617632156730282
"female",1888,102,0.651022460610124
"female",1888,103,0.631325301204819
"female",1888,104,0.747706422018349
"female",1888,105,1.21235521235521
"female",1888,106,1.33846153846154
"female",1888,107,Inf
"female",1888,108,NA
"female",1888,109,NA
"female",1888,110,NA
"female",1889,0,0.16466413368308
"female",1889,1,0.0563876665943785
"female",1889,2,0.0318140130832639
"female",1889,3,0.0207783918448212
"female",1889,4,0.0146612869118362
"female",1889,5,0.010734048923485
"female",1889,6,0.00789466098100801
"female",1889,7,0.00593743467488804
"female",1889,8,0.00442975570189674
"female",1889,9,0.0036059921538672
"female",1889,10,0.00352614469322686
"female",1889,11,0.00365697602686207
"female",1889,12,0.00381486651433807
"female",1889,13,0.0040557052469792
"female",1889,14,0.00439831863108726
"female",1889,15,0.00477301938867548
"female",1889,16,0.00527120205013287
"female",1889,17,0.00561955317089724
"female",1889,18,0.00577275012268937
"female",1889,19,0.00601970822755542
"female",1889,20,0.00630116578337945
"female",1889,21,0.0063185364076192
"female",1889,22,0.0064579959656781
"female",1889,23,0.00676915982300561
"female",1889,24,0.00689153274859124
"female",1889,25,0.00694284925912048
"female",1889,26,0.00707926678045162
"female",1889,27,0.00719792564872683
"female",1889,28,0.00722322029491477
"female",1889,29,0.00745332677051426
"female",1889,30,0.00774147868079005
"female",1889,31,0.00796803411118522
"female",1889,32,0.00822143666121995
"female",1889,33,0.00857600669138071
"female",1889,34,0.00858132020558748
"female",1889,35,0.00862593007084752
"female",1889,36,0.00860458622351422
"female",1889,37,0.00875540763777656
"female",1889,38,0.00902731090308927
"female",1889,39,0.00931462534416957
"female",1889,40,0.00982271864041392
"female",1889,41,0.0101663746303908
"female",1889,42,0.0101662308643437
"female",1889,43,0.0103070429713046
"female",1889,44,0.0104707723680099
"female",1889,45,0.0104023070685699
"female",1889,46,0.0105156871152685
"female",1889,47,0.0106229447795482
"female",1889,48,0.0109959580037911
"female",1889,49,0.011941594586709
"female",1889,50,0.0128470908886505
"female",1889,51,0.0137061935519223
"female",1889,52,0.0148055489919923
"female",1889,53,0.0157478346691466
"female",1889,54,0.0165801002877842
"female",1889,55,0.0172089991968051
"female",1889,56,0.0179121677746367
"female",1889,57,0.0182706117034832
"female",1889,58,0.0195375739212753
"female",1889,59,0.0220067233226412
"female",1889,60,0.0246841424030054
"female",1889,61,0.0275075063386259
"female",1889,62,0.0311505041435979
"female",1889,63,0.0341120289510877
"female",1889,64,0.0376641241022064
"female",1889,65,0.0407923132302611
"female",1889,66,0.0440978363825161
"female",1889,67,0.0455330367033605
"female",1889,68,0.0483514796444042
"female",1889,69,0.0532275696792723
"female",1889,70,0.0586658645697639
"female",1889,71,0.0637147736690509
"female",1889,72,0.074075354699945
"female",1889,73,0.0805289508219911
"female",1889,74,0.0877618077514471
"female",1889,75,0.0999078540880198
"female",1889,76,0.106543482228121
"female",1889,77,0.108458287974146
"female",1889,78,0.116759358942415
"female",1889,79,0.130160166027393
"female",1889,80,0.141061511856547
"female",1889,81,0.153910870898496
"female",1889,82,0.170355255879195
"female",1889,83,0.187448907942573
"female",1889,84,0.206432014525985
"female",1889,85,0.217122732631399
"female",1889,86,0.234616508529259
"female",1889,87,0.256096176028637
"female",1889,88,0.271292473878939
"female",1889,89,0.290889309978429
"female",1889,90,0.307859120287834
"female",1889,91,0.321937851978706
"female",1889,92,0.341207280856235
"female",1889,93,0.358560836331075
"female",1889,94,0.385314311942074
"female",1889,95,0.423394850894062
"female",1889,96,0.477784381314632
"female",1889,97,0.503993119547856
"female",1889,98,0.512268451168655
"female",1889,99,0.521480359268477
"female",1889,100,0.57559315799154
"female",1889,101,0.592854843900869
"female",1889,102,0.654067130329604
"female",1889,103,0.723627390499691
"female",1889,104,0.834701055099648
"female",1889,105,0.874285714285714
"female",1889,106,1.90990990990991
"female",1889,107,Inf
"female",1889,108,NA
"female",1889,109,NA
"female",1889,110,NA
"female",1890,0,0.168165557172849
"female",1890,1,0.0600237223732803
"female",1890,2,0.0333913642930996
"female",1890,3,0.0224045351776763
"female",1890,4,0.0152429830580595
"female",1890,5,0.0109497725972057
"female",1890,6,0.00807428600143252
"female",1890,7,0.00583579717940536
"female",1890,8,0.00445732868851561
"female",1890,9,0.00374143797621638
"female",1890,10,0.00355444159084394
"female",1890,11,0.00365041163155779
"female",1890,12,0.00384602757536625
"female",1890,13,0.00415282057921717
"female",1890,14,0.0045180857579714
"female",1890,15,0.00499946411791524
"female",1890,16,0.00535594972007533
"female",1890,17,0.00592147817451405
"female",1890,18,0.00610810040049805
"female",1890,19,0.00618869171947678
"female",1890,20,0.00644787146101147
"female",1890,21,0.00660494267720511
"female",1890,22,0.00673063020583696
"female",1890,23,0.00683534342702696
"female",1890,24,0.00719700158624934
"female",1890,25,0.00734942848047031
"female",1890,26,0.00732242127046204
"female",1890,27,0.00751276998302275
"female",1890,28,0.00768415474297827
"female",1890,29,0.00775280047736637
"female",1890,30,0.00815735177007763
"female",1890,31,0.00850942843384334
"female",1890,32,0.00858747013356283
"female",1890,33,0.00881807820545147
"female",1890,34,0.00920782984471974
"female",1890,35,0.00916102956852388
"female",1890,36,0.00920808402261806
"female",1890,37,0.00923634968063984
"female",1890,38,0.00941886258674364
"female",1890,39,0.00983474927778848
"female",1890,40,0.0101962651481321
"female",1890,41,0.0107875888330379
"female",1890,42,0.0109185091743581
"female",1890,43,0.0110117679136789
"female",1890,44,0.0111273271146844
"female",1890,45,0.011273367241156
"female",1890,46,0.0114396305142244
"female",1890,47,0.011557627767733
"female",1890,48,0.0119550076453922
"female",1890,49,0.0127015466316371
"female",1890,50,0.0137247663973077
"female",1890,51,0.0146559642472592
"female",1890,52,0.0156162479996116
"female",1890,53,0.0167115039770421
"female",1890,54,0.0176101039755796
"female",1890,55,0.0184821684002339
"female",1890,56,0.0194202166346286
"female",1890,57,0.0206593403876375
"female",1890,58,0.0220415076736469
"female",1890,59,0.0241103032173219
"female",1890,60,0.0275276540273563
"female",1890,61,0.0307015069005374
"female",1890,62,0.0339325583828808
"female",1890,63,0.037968292328895
"female",1890,64,0.0413090622317311
"female",1890,65,0.044820269825835
"female",1890,66,0.0478090366169849
"female",1890,67,0.0515598048347614
"female",1890,68,0.0533845423715771
"female",1890,69,0.0569826257659735
"female",1890,70,0.0633665936263208
"female",1890,71,0.0692520117577064
"female",1890,72,0.075279155564577
"female",1890,73,0.0874998787488257
"female",1890,74,0.0945604546413559
"female",1890,75,0.107930097426152
"female",1890,76,0.118979520051911
"female",1890,77,0.127130783341221
"female",1890,78,0.128884638190495
"female",1890,79,0.138838142082239
"female",1890,80,0.153575188196057
"female",1890,81,0.167304888805342
"female",1890,82,0.182674734898653
"female",1890,83,0.201787785582164
"female",1890,84,0.220152789963373
"female",1890,85,0.232916850583024
"female",1890,86,0.249154689600612
"female",1890,87,0.269622098707326
"female",1890,88,0.289594386831808
"female",1890,89,0.310868083725458
"female",1890,90,0.335566598879013
"female",1890,91,0.353519504888265
"female",1890,92,0.373809715689061
"female",1890,93,0.401536110614752
"female",1890,94,0.418211267479943
"female",1890,95,0.449417376585953
"female",1890,96,0.480024927110458
"female",1890,97,0.515060764727477
"female",1890,98,0.493019045297866
"female",1890,99,0.454510828164109
"female",1890,100,0.638771593090211
"female",1890,101,0.574782465933344
"female",1890,102,0.684638554216867
"female",1890,103,0.664375715922108
"female",1890,104,0.936692506459948
"female",1890,105,1.10355987055016
"female",1890,106,1.25274725274725
"female",1890,107,Inf
"female",1890,108,NA
"female",1890,109,NA
"female",1890,110,NA
"female",1891,0,0.165486022366325
"female",1891,1,0.059372310137104
"female",1891,2,0.0338026362985276
"female",1891,3,0.0224314659456314
"female",1891,4,0.0155985498641095
"female",1891,5,0.0109672347703275
"female",1891,6,0.00806118520383126
"female",1891,7,0.00593044008860451
"female",1891,8,0.00445787963160021
"female",1891,9,0.00382406218368507
"female",1891,10,0.00375355214809815
"female",1891,11,0.00371542478758573
"female",1891,12,0.00391031688061801
"female",1891,13,0.00419944384758655
"female",1891,14,0.00455011953450416
"female",1891,15,0.00498857653949577
"female",1891,16,0.00543460747981187
"female",1891,17,0.00576273765838778
"female",1891,18,0.00633166258428787
"female",1891,19,0.00643502004979023
"female",1891,20,0.00645501960968888
"female",1891,21,0.006652616140824
"female",1891,22,0.00674070134182839
"female",1891,23,0.00682362729465214
"female",1891,24,0.00698481997586878
"female",1891,25,0.00725883356168989
"female",1891,26,0.00731690845240094
"female",1891,27,0.00736083502540415
"female",1891,28,0.00751383734779417
"female",1891,29,0.00771100706893554
"female",1891,30,0.00787557822442351
"female",1891,31,0.0083041299713941
"female",1891,32,0.00867617051019734
"female",1891,33,0.00873456849816197
"female",1891,34,0.0088947978842416
"female",1891,35,0.00919734279736591
"female",1891,36,0.00913710599731558
"female",1891,37,0.00923669131432756
"female",1891,38,0.00938568201286733
"female",1891,39,0.00969569254925511
"female",1891,40,0.0100722241848905
"female",1891,41,0.0104827585800172
"female",1891,42,0.0112410633125126
"female",1891,43,0.0111045213177926
"female",1891,44,0.0111905846781108
"female",1891,45,0.0112804169540137
"female",1891,46,0.0114893770370458
"female",1891,47,0.0117968630547638
"female",1891,48,0.0121904952480823
"female",1891,49,0.0127536261486807
"female",1891,50,0.0136066964824799
"female",1891,51,0.0147058651210963
"female",1891,52,0.0156646600167621
"female",1891,53,0.0164833118095965
"female",1891,54,0.0173460933467075
"female",1891,55,0.0184410417205239
"female",1891,56,0.019511291308311
"female",1891,57,0.0209228207701069
"female",1891,58,0.0228189248609272
"female",1891,59,0.0247413951372193
"female",1891,60,0.0273738000852047
"female",1891,61,0.0309890114508977
"female",1891,62,0.0344694578233736
"female",1891,63,0.0377226263523204
"female",1891,64,0.0420063836505334
"female",1891,65,0.045910839091843
"female",1891,66,0.0503562887869712
"female",1891,67,0.0543368918214479
"female",1891,68,0.0588417218702627
"female",1891,69,0.0619491257583716
"female",1891,70,0.066218386070375
"female",1891,71,0.0729835069215893
"female",1891,72,0.0800763867166207
"female",1891,73,0.0876411902810557
"female",1891,74,0.101286960545942
"female",1891,75,0.11396152828096
"female",1891,76,0.125374861488199
"female",1891,77,0.138850265123599
"female",1891,78,0.14764850732841
"female",1891,79,0.148842690386602
"female",1891,80,0.159533236558075
"female",1891,81,0.175079046217419
"female",1891,82,0.189225432022799
"female",1891,83,0.205858827972846
"female",1891,84,0.226163960108409
"female",1891,85,0.240887581426064
"female",1891,86,0.257841412835855
"female",1891,87,0.276851667067779
"female",1891,88,0.30018170835079
"female",1891,89,0.32373449326081
"female",1891,90,0.351598147717077
"female",1891,91,0.373608476045685
"female",1891,92,0.405273582624858
"female",1891,93,0.427248735707656
"female",1891,94,0.447723088598344
"female",1891,95,0.472055309214979
"female",1891,96,0.523551308406023
"female",1891,97,0.551938524740491
"female",1891,98,0.560024123920772
"female",1891,99,0.577275296777841
"female",1891,100,0.659463971065566
"female",1891,101,0.672151450813871
"female",1891,102,0.732243871778755
"female",1891,103,0.872941176470588
"female",1891,104,0.839901477832512
"female",1891,105,1.35906040268456
"female",1891,106,1.75
"female",1891,107,2.36
"female",1891,108,NA
"female",1891,109,NA
"female",1891,110,NA
"female",1892,0,0.168233671433058
"female",1892,1,0.0574378574759645
"female",1892,2,0.0316757142887053
"female",1892,3,0.0208865915123261
"female",1892,4,0.0147642971922036
"female",1892,5,0.0108906189734613
"female",1892,6,0.00776504066775549
"female",1892,7,0.00574867684076407
"female",1892,8,0.00441443462593989
"female",1892,9,0.00364308593739338
"female",1892,10,0.00356570928648635
"female",1892,11,0.00365059985891579
"female",1892,12,0.003676187549282
"female",1892,13,0.00399155652266193
"female",1892,14,0.00436727858186144
"female",1892,15,0.0048734943262933
"female",1892,16,0.00530484262027117
"female",1892,17,0.00562810603487176
"female",1892,18,0.00595405499144192
"female",1892,19,0.00618529866134957
"female",1892,20,0.00648339151767837
"female",1892,21,0.00629940694934691
"female",1892,22,0.00647522804709784
"female",1892,23,0.00662121356339388
"female",1892,24,0.00676210853925561
"female",1892,25,0.00682506066051887
"female",1892,26,0.00727043465427132
"female",1892,27,0.00750205851862709
"female",1892,28,0.00754401689688972
"female",1892,29,0.00767119139290329
"female",1892,30,0.0078721256792636
"female",1892,31,0.00790312773251481
"female",1892,32,0.0082297275100532
"female",1892,33,0.00855938694688179
"female",1892,34,0.0088074783244527
"female",1892,35,0.00888694312408997
"female",1892,36,0.00909833221900887
"female",1892,37,0.0093130648718138
"female",1892,38,0.00966592426219126
"female",1892,39,0.00969032445516226
"female",1892,40,0.0100796915276652
"female",1892,41,0.0103538813702777
"female",1892,42,0.0107362740075878
"female",1892,43,0.0109520718919796
"female",1892,44,0.0113652029705942
"female",1892,45,0.0113296059505355
"female",1892,46,0.0111945842947082
"female",1892,47,0.0117801954704929
"female",1892,48,0.0124228266989949
"female",1892,49,0.0128635079684132
"female",1892,50,0.0135606782439073
"female",1892,51,0.0142100159865965
"female",1892,52,0.0153339435088422
"female",1892,53,0.0160946519200702
"female",1892,54,0.0170819097272641
"female",1892,55,0.0180778446759477
"female",1892,56,0.0193450378513314
"female",1892,57,0.0214018946251045
"female",1892,58,0.0236162727426889
"female",1892,59,0.0260575359753049
"female",1892,60,0.0275777042644445
"female",1892,61,0.0298103180167977
"female",1892,62,0.0335094115014645
"female",1892,63,0.0367646118539209
"female",1892,64,0.0403895304600535
"female",1892,65,0.045405033583353
"female",1892,66,0.0497106267022391
"female",1892,67,0.0550003434684849
"female",1892,68,0.0600316979684816
"female",1892,69,0.0646986880466332
"female",1892,70,0.068302349921499
"female",1892,71,0.0721743861784185
"female",1892,72,0.0797296567479819
"female",1892,73,0.0873639104659236
"female",1892,74,0.0952974876427005
"female",1892,75,0.114372115982948
"female",1892,76,0.127497076149547
"female",1892,77,0.140306716366853
"female",1892,78,0.153985973388305
"female",1892,79,0.163694402457293
"female",1892,80,0.162575486452018
"female",1892,81,0.175347877454291
"female",1892,82,0.19327064011822
"female",1892,83,0.207842305244276
"female",1892,84,0.226082733233716
"female",1892,85,0.243267996335438
"female",1892,86,0.260556312700378
"female",1892,87,0.27961032049057
"female",1892,88,0.299718782888439
"female",1892,89,0.323593900146229
"female",1892,90,0.346864853399468
"female",1892,91,0.371852484860986
"female",1892,92,0.392962213415034
"female",1892,93,0.404217174568309
"female",1892,94,0.413575658403468
"female",1892,95,0.44533939195915
"female",1892,96,0.468335361260792
"female",1892,97,0.493224671805024
"female",1892,98,0.510836116021738
"female",1892,99,0.520033482142857
"female",1892,100,0.604394366197183
"female",1892,101,0.553031690785858
"female",1892,102,0.590774907749077
"female",1892,103,0.624719101123596
"female",1892,104,0.681020733652313
"female",1892,105,1.00316455696203
"female",1892,106,3.35714285714286
"female",1892,107,NA
"female",1892,108,NA
"female",1892,109,NA
"female",1892,110,NA
"female",1893,0,0.171751978314965
"female",1893,1,0.0545976998121464
"female",1893,2,0.0309866706366801
"female",1893,3,0.0206737580533037
"female",1893,4,0.0148090753694934
"female",1893,5,0.0107484742542552
"female",1893,6,0.0079839261801891
"female",1893,7,0.00566807837663743
"female",1893,8,0.0042884181112039
"female",1893,9,0.00360118346263203
"female",1893,10,0.00351178147099678
"female",1893,11,0.00364224434723949
"female",1893,12,0.00384179075725066
"female",1893,13,0.00397844600948505
"female",1893,14,0.00435450472539841
"female",1893,15,0.00478656029806281
"female",1893,16,0.00515049467027853
"female",1893,17,0.00559279221786526
"female",1893,18,0.00604530030691815
"female",1893,19,0.00621778063311847
"female",1893,20,0.00646157232885753
"female",1893,21,0.00666730664061471
"female",1893,22,0.00654168493635677
"female",1893,23,0.00668994564657359
"female",1893,24,0.00680917394940425
"female",1893,25,0.00697169299400076
"female",1893,26,0.00708759850021681
"female",1893,27,0.00744592961943355
"female",1893,28,0.00757003478472285
"female",1893,29,0.00780430124210243
"female",1893,30,0.00796274447306046
"female",1893,31,0.00814639686309791
"female",1893,32,0.00822166419944905
"female",1893,33,0.00842197843327824
"female",1893,34,0.00888707404391937
"female",1893,35,0.00899756237314496
"female",1893,36,0.00904278903017218
"female",1893,37,0.00936556225023408
"female",1893,38,0.00961005847907904
"female",1893,39,0.00992334309244414
"female",1893,40,0.0100143301670919
"female",1893,41,0.0101851417778439
"female",1893,42,0.0103675200588859
"female",1893,43,0.0106075987580653
"female",1893,44,0.0108933928930122
"female",1893,45,0.0111625228293052
"female",1893,46,0.0111484362657106
"female",1893,47,0.0112748632570269
"female",1893,48,0.0120107957387241
"female",1893,49,0.0127944791130971
"female",1893,50,0.0134438899070531
"female",1893,51,0.0139776420417787
"female",1893,52,0.0145793317398942
"female",1893,53,0.0155518478345147
"female",1893,54,0.0162484436171434
"female",1893,55,0.0170136199860956
"female",1893,56,0.018135285339173
"female",1893,57,0.0197297925152318
"female",1893,58,0.0220181559408355
"female",1893,59,0.0245485051940875
"female",1893,60,0.0274060578857815
"female",1893,61,0.0292438454949286
"female",1893,62,0.0315802090418917
"female",1893,63,0.0352572669888827
"female",1893,64,0.0385124752953321
"female",1893,65,0.0421055287151348
"female",1893,66,0.0470032354745211
"female",1893,67,0.0514471284040876
"female",1893,68,0.0567272736288404
"female",1893,69,0.0622618124425295
"female",1893,70,0.0678978139095384
"female",1893,71,0.0708533675282376
"female",1893,72,0.0752498655157166
"female",1893,73,0.0825791608590433
"female",1893,74,0.0907598869894611
"female",1893,75,0.103214487586642
"female",1893,76,0.1193170013698
"female",1893,77,0.132102982392245
"female",1893,78,0.146029599076304
"female",1893,79,0.159100460939615
"female",1893,80,0.153369594534292
"female",1893,81,0.163747372335226
"female",1893,82,0.18104696189415
"female",1893,83,0.198170121065629
"female",1893,84,0.213196346773072
"female",1893,85,0.227226783475774
"female",1893,86,0.247372365835621
"female",1893,87,0.268367534899121
"female",1893,88,0.28554496934683
"female",1893,89,0.304517215259434
"female",1893,90,0.334267455654563
"female",1893,91,0.357066562152542
"female",1893,92,0.370209257226314
"female",1893,93,0.377559417884097
"female",1893,94,0.395764359935558
"female",1893,95,0.413697276601
"female",1893,96,0.468351509557698
"female",1893,97,0.506369846258068
"female",1893,98,0.551096757690094
"female",1893,99,0.650210256130195
"female",1893,100,0.658410025455258
"female",1893,101,0.703137254901961
"female",1893,102,0.665584415584416
"female",1893,103,0.779477374123646
"female",1893,104,0.929251700680272
"female",1893,105,1.42599277978339
"female",1893,106,1.65454545454545
"female",1893,107,Inf
"female",1893,108,NA
"female",1893,109,NA
"female",1893,110,NA
"female",1894,0,0.155529143034388
"female",1894,1,0.0523679895382701
"female",1894,2,0.02909180068708
"female",1894,3,0.0196038432431405
"female",1894,4,0.0138197484838026
"female",1894,5,0.010089125876084
"female",1894,6,0.00736496598266549
"female",1894,7,0.0054069270266253
"female",1894,8,0.00391977159416739
"female",1894,9,0.00333136320442191
"female",1894,10,0.00327989658410158
"female",1894,11,0.00332595166485667
"female",1894,12,0.00360079268535647
"female",1894,13,0.00382748837336561
"female",1894,14,0.00407676931459814
"female",1894,15,0.00447269329242978
"female",1894,16,0.00487411329582518
