country,year,age,sex,death_count,population_count,death_rate,cohort_size,cumulative_deaths
rwe,1986,49,female,3913,1373483.38,0.00284896057497252,47935.518000309,2064.48199969104
rwe,1986,50,female,4319,1357682.33,0.00318115652282224,47798.9515993852,2201.04840061481
rwe,1986,51,female,4574,1331060.77,0.00343635700419598,47646.8956527207,2353.10434727926
rwe,1986,52,female,4730,1230454.26,0.00384410876028825,47483.1639091163,2516.83609088368
rwe,1986,53,female,4994,1262275.27,0.00395634780993531,47300.6334627671,2699.36653723292
rwe,1986,54,female,5597,1284512.38,0.00435729548982626,47113.4957051581,2886.50429484188
rwe,1986,55,female,6449,1334493.44,0.00483254529898626,46908.2082828121,3091.79171718792
rwe,1986,56,female,7109,1303322.52,0.00545452095771352,46681.5222413911,3318.47775860889
rwe,1986,57,female,7421,1308600.97,0.00567094184562617,46426.8968999875,3573.10310001252
rwe,1986,58,female,8431,1283030.37,0.00657116167873719,46163.6126675948,3836.38733240523
rwe,1986,59,female,9037,1312517.3,0.00688524257927876,45860.2641050814,4139.73589491859
rwe,1986,60,female,10458,1333915.09,0.00784007923622785,45544.5050619681,4455.49493803187
rwe,1986,61,female,11036,1314386.29,0.00839631399381075,45187.4325335075,4812.56746649248
rwe,1986,62,female,12122,1316392.85,0.00920849729622886,44808.024661382,5191.97533861795
rwe,1986,63,female,13584,1343847.53,0.0101082895914539,44395.4100874384,5604.58991256164
rwe,1986,64,female,15564,1395198.19,0.0111554043802193,43946.6484257432,6053.35157425682
rwe,1986,65,female,17401,1406995.75,0.0123674858292927,43456.4057913987,6543.59420860131
rwe,1986,66,female,18315,1059056.41,0.0172936963763809,42918.9593085816,7081.04069141843
rwe,1986,67,female,13149,807484.59,0.0162839020866021,42176.7318575087,7823.26814249128
rwe,1986,68,female,13110,777973,0.016851484563089,41489.9300856082,8510.06991439182
rwe,1986,69,female,15166,814176.65,0.0186274072094797,40790.7631692469,9209.23683075309
rwe,1986,70,female,17933,957753.92,0.0187240162901134,40030.9370133079,9969.06298669209
rwe,1986,71,female,25305,1161115.43,0.0217936988400886,39281.3970965622,10718.6029034378
rwe,1986,72,female,29925,1147198.13,0.0260852935665089,38425.3101582218,11574.6898417782
rwe,1986,73,female,32817,1127126,0.0291156445685753,37422.9746623604,12577.0253376396
rwe,1986,74,female,35285,1051758.73,0.0335485686912245,36333.3806333924,13666.6193666076
rwe,1986,75,female,38030,1042527.21,0.0364786641875755,35114.4477174286,14885.5522825714
rwe,1986,76,female,42052,1005770.74,0.0418107211987495,33833.5195710123,16166.4804289877
rwe,1986,77,female,45585,954298.41,0.0477680770735016,32418.9157170563,17581.0842829437
rwe,1986,78,female,47845,884536.8,0.0540904572879274,30870.3264524446,19129.6735475554
rwe,1986,79,female,50255,823488.85,0.0610269343658994,29200.5363780043,20799.4636219957
rwe,1986,80,female,52033,745895.66,0.0697590866797643,27418.5171610147,22581.4828389853
rwe,1986,81,female,53738,686449.93,0.0782839325222161,25505.8264457489,24494.1735542511
rwe,1986,82,female,54480,612439.28,0.0889557573772864,23509.1300493465,26490.8699506535
rwe,1986,83,female,54437,555710.42,0.0979592932592482,21417.8575805258,28582.1424194742
rwe,1986,84,female,54044,486370.73,0.111116884027951,19319.7793888103,30680.2206111897
rwe,1986,85,female,51596,408172.1,0.126407463910444,17173.0257030182,32826.9742969818
rwe,1986,86,female,48827,346311.36,0.14099162095058,15002.2270762308,34997.7729237692
rwe,1986,87,female,44548,286689.67,0.155387531054049,12887.0387628844,37112.9612371156
rwe,1986,88,female,40816,236229.03,0.172781473978875,10884.5536269219,39115.4463730781
rwe,1986,89,female,36744,191696.95,0.191677541035473,9003.90440766025,40996.0955923398
rwe,1986,90,female,31552,147681.33,0.213649213478779,7278.05815108147,42721.9418489185
rwe,1986,91,female,26270,114304.59,0.229824541604147,5723.1067514501,44276.8932485499
rwe,1986,92,female,21526,86493.36,0.248874595691507,4407.79636574648,45592.2036342535
rwe,1986,93,female,17528,62041.27,0.282521618271193,3310.80782733083,46689.1921726692
rwe,1986,94,female,13512,45259.4,0.298545716469949,2375.43304216839,47624.5669578316
rwe,1986,95,female,10105,30813.84,0.327937056854972,1666.25768266784,48333.7423173322
rwe,1986,96,female,7416,20987.7,0.353349819179805,1119.83004225176,48880.1699577482
rwe,1986,97,female,5306,14183.06,0.374108267186348,724.138299309989,49275.86170069
rwe,1986,98,female,3618,8969.1,0.403384955012209,453.23217495186,49546.7678250481
rwe,1986,99,female,2393,5701.42,0.419719999579052,270.405134448819,49729.5948655512
rwe,1986,100,female,1646.99,3316.28,0.49663779897958,156.910691531787,49843.0893084682
rwe,1986,101,female,983.57,1977.48,0.497385561421607,78.9829110530765,49921.0170889469
rwe,1986,102,female,560.97,1104.87,0.507724890711124,39.6979514962292,49960.3020485038
rwe,1986,103,female,324.35,603.66,0.537305768147633,19.5423134113507,49980.4576865886
rwe,1986,104,female,183.08,340.56,0.537585153864224,9.04211569248312,49990.9578843075
rwe,1986,105,female,80.75,191.13,0.422487312300528,4.18120853668147,49995.8187914633
rwe,1986,106,female,43.33,77.82,0.556797738370599,2.41470097985089,49997.5852990201
rwe,1986,107,female,17.94,33.96,0.528268551236749,1.07020093542865,49998.9297990646
rwe,1986,108,female,14.55,12.1,1.20247933884298,0.504847437737541,49999.4951525623
rwe,1986,109,female,2.45,2.46,0.995934959349594,-0.102221175409668,50000.1022211754
rwe,1986,110,female,0,7,0,-0.000415533233372629,50000.0004155332
rwe,1986,0,male,14424,1413538.68,0.0102041777873387,50000,0
rwe,1986,1,male,1031,1396071.76,0.000738500720048946,49489.7911106331,510.208889366928
rwe,1986,2,male,680,1391911.17,0.000488536922941713,49453.2428642628,546.757135737207
rwe,1986,3,male,542,1438676.71,0.000376735090123201,49429.0831291644,570.916870835601
rwe,1986,4,male,467,1447120.77,0.000322709762503098,49410.461459077,589.538540922971
rwe,1986,5,male,432,1458420.81,0.000296210803519733,49394.5162207944,605.483779205599
rwe,1986,6,male,362,1403128.17,0.000257994962783763,49379.8850314552,620.114968544825
rwe,1986,7,male,376,1367037.12,0.000275047395933184,49367.1452698542,632.85473014578
rwe,1986,8,male,347,1351673.08,0.000256718880574288,49353.5669651031,646.433034896909
rwe,1986,9,male,298,1338391.05,0.000222655404039051,49340.8969726395,659.103027360543
rwe,1986,10,male,331,1357523.78,0.000243826299676312,49329.9109552884,670.08904471164
rwe,1986,11,male,328,1418716.28,0.000231194922215173,49317.8830256368,682.116974363234
rwe,1986,12,male,325,1486318.35,0.000218661096392977,49306.4809815068,693.519018493163
rwe,1986,13,male,427,1588039.31,0.000268885031567638,49295.6995723161,704.300427683862
rwe,1986,14,male,536,1687958.48,0.00031754335568728,49282.4446965805,717.555303419511
rwe,1986,15,male,727,1716286.98,0.000423588833611032,49266.7953837151,733.204616284936
rwe,1986,16,male,1092,1782689.51,0.000612557595629763,49245.9265193227,754.073480677282
rwe,1986,17,male,1493,1822848.6,0.000819047725631191,49215.7605529795,784.239447020518
rwe,1986,18,male,1964,1857266.06,0.00105746830909084,49175.4504962334,824.549503766648
rwe,1986,19,male,2181,1907105.28,0.00114361803874823,49123.4490157483,876.550984251677
rwe,1986,20,male,2315,1933310.77,0.00119742776791131,49067.2705533284,932.729446671612
rwe,1986,21,male,2218,1966897.83,0.00112766406377092,49008.5160410722,991.483958927784
rwe,1986,22,male,2312,1947936.87,0.00118689678069495,48953.250898714,1046.74910128604
rwe,1986,23,male,2186,1893300.94,0.00115459721897143,48895.1484428177,1104.85155718228
rwe,1986,24,male,2020,1882304.83,0.00107315242877,48838.6942404044,1161.30575959555
rwe,1986,25,male,2040,1840191.93,0.00110858001643339,48786.2828770624,1213.7171229376
rwe,1986,26,male,2036,1812036.76,0.00112359751465528,48732.1993787888,1267.80062121119
rwe,1986,27,male,2016,1757933.36,0.00114680115064202,48677.4440006831,1322.55599931688
rwe,1986,28,male,2004,1738943.92,0.00115242359282064,48621.6206518928,1378.37934810718
rwe,1986,29,male,1972,1711223.83,0.00115239161904378,48565.5879491324,1434.41205086759
rwe,1986,30,male,2075,1679166.61,0.00123573205162768,48509.6213726059,1490.37862739411
rwe,1986,31,male,2087,1671878.69,0.00124829631030227,48449.6764786634,1550.32352133656
rwe,1986,32,male,2192,1648157.73,0.00132996979603402,48389.1969262798,1610.80307372021
rwe,1986,33,male,2314,1661748.76,0.00139250893739196,48324.8407559135,1675.15924408651
rwe,1986,34,male,2416,1640837.56,0.00147241875667449,48257.5479832628,1742.45201673716
rwe,1986,35,male,2531,1685091.98,0.00150199516111874,48186.4926644612,1813.50733553884
rwe,1986,36,male,2815,1684197.58,0.00167141909798968,48114.1167856479,1885.88321435214
rwe,1986,37,male,3011,1673629.1,0.00179908439689535,48033.6979319694,1966.30206803058
rwe,1986,38,male,3229,1677345.72,0.00192506527515389,47947.2812554948,2052.71874450517
rwe,1986,39,male,3418,1571830.3,0.00217453499910264,47854.9796093118,2145.02039068816
rwe,1986,40,male,3215,1321010.17,0.00243374356459345,47750.9172812701,2249.08271872994
rwe,1986,41,male,3508,1459641.62,0.0024033296611534,47634.7037936333,2365.29620636667
rwe,1986,42,male,4091,1455005.12,0.0028116739547968,47520.2218971058,2479.77810289417
rwe,1986,43,male,4380,1383569.1,0.00316572551381785,47386.6105268716,2613.38947312842
rwe,1986,44,male,4854,1436373.46,0.00337934397646139,47236.5975249133,2763.4024750867
rwe,1986,45,male,5434,1498316.29,0.00362673758289046,47076.968813599,2923.03118640104
rwe,1986,46,male,6407,1514480.66,0.00423049311174433,46906.2330015141,3093.76699848588
rwe,1986,47,male,6781,1452991.56,0.0046669231857066,46707.7965059033,3292.20349409666
rwe,1986,48,male,7186,1400486.49,0.00513107413124706,46489.8148074367,3510.18519256332
rwe,1986,49,male,7855,1390019.72,0.00565099896568374,46251.2721213118,3748.72787868822
rwe,1986,50,male,8656,1367897.26,0.00632796062476213,45989.9062303927,4010.09376960732
rwe,1986,51,male,9570,1337488.46,0.00715520192226556,45698.8839146303,4301.11608536974
rwe,1986,52,male,9947,1228028.79,0.00809997296561752,45371.8991725989,4628.1008274011
rwe,1986,53,male,10757,1249668.21,0.00860788480808038,45004.3880159021,4995.61198409787
rwe,1986,54,male,11917,1261642.93,0.00944562024375629,44616.9954280031,5383.00457199691
rwe,1986,55,male,13470,1295005.09,0.0104015035184147,44195.5602327728,5804.43976722724
rwe,1986,56,male,14983,1250621.2,0.0119804461974577,43735.8599575133,6264.14004248673
rwe,1986,57,male,15802,1240220.57,0.0127412819801884,43211.8848403927,6788.11515960727
rwe,1986,58,male,16608,1173853.78,0.0141482698126167,42661.3100307459,7338.68996925414
rwe,1986,59,male,17447,1141293.94,0.0152870346442039,42057.7263058712,7942.27369412882
rwe,1986,60,male,18912,1116985.56,0.0169312842325374,41414.7883867769,8585.21161322312
rwe,1986,61,male,19649,1050803.28,0.0186990280426228,40713.58283317,9286.41716683003
rwe,1986,62,male,20805,1035848.73,0.0200849790104005,39952.2784060569,10047.7215939431
rwe,1986,63,male,22627,1046321.24,0.0216252897628266,39149.8377328535,10850.1622671465
rwe,1986,64,male,24847,1063965.72,0.0233531960033449,38303.2111477129,11696.7888522871
rwe,1986,65,male,27428,1053631.45,0.0260318729096403,37408.7087502229,12591.2912497771
rwe,1986,66,male,28075,786690.19,0.0356874921752869,36434.8899983233,13565.1100016767
rwe,1986,67,male,19931,598667.16,0.0332922888237264,35134.6201466007,14865.3798533993
rwe,1986,68,male,19947,568224.37,0.0351040910124992,33964.9082249682,16035.0917750318
rwe,1986,69,male,21847,581799.7,0.0375507240722194,32772.6009954077,17227.3990045923
rwe,1986,70,male,24956,657248.67,0.0379704077605817,31541.9660983002,18458.0339016998
rwe,1986,71,male,33044,768414.02,0.0430028593179495,30344.3047839773,19655.6952160227
rwe,1986,72,male,37534,749981.82,0.0500465464616196,29039.412914251,20960.587085749
rwe,1986,73,male,40284,720830.83,0.0558855120000902,27586.0905866198,22413.9094133802
rwe,1986,74,male,40786,652982.65,0.06246107764119,26044.4277901056,23955.5722098944
rwe,1986,75,male,41697,622590.74,0.0669733700183205,24417.6647637875,25582.3352362125
rwe,1986,76,male,43976,582721.79,0.0754665446782074,22782.331466579,27217.668533421
rwe,1986,77,male,44494,533129.93,0.0834580793466238,21063.0276310827,28936.9723689173
rwe,1986,78,male,44320,483059.76,0.0917484826308033,19305.1477997677,30694.8522002323
rwe,1986,79,male,43888,430387.04,0.101973330795463,17533.9297821756,32466.0702178244
rwe,1986,80,male,42398,383601.51,0.110526155123842,15745.9365603534,34254.0634396466
rwe,1986,81,male,41173,336990.76,0.12217842412059,14005.5987335136,35994.4012664864
rwe,1986,82,male,38984,288017.21,0.135353022828046,12294.4167513876,37705.5832486124
rwe,1986,83,male,36257,247621.11,0.146421280479681,10630.3302801795,39369.6697198205
rwe,1986,84,male,33238,204340.23,0.162660089009394,9073.8237086337,40926.1762913663
rwe,1986,85,male,29196,162639.94,0.179513101148463,7597.8747365318,42402.1252634682
rwe,1986,86,male,25491,128869.74,0.197804387593239,6233.95668043941,43766.0433195606
rwe,1986,87,male,20931,99242.92,0.210906732691864,5000.85269698231,44999.1473030177
rwe,1986,88,male,17568,76386.8,0.229987380018537,3946.13919398848,46053.8608060115
rwe,1986,89,male,14254,58696.01,0.242844445474232,3038.5769795746,46961.4230204254
rwe,1986,90,male,11514,41985.85,0.274235248303893,2300.67543793904,47699.324562061
rwe,1986,91,male,9018,31063.85,0.290305290554777,1669.74913794916,48330.2508620508
rwe,1986,92,male,6948,23195.83,0.299536597741922,1185.01212930324,48814.9878706968
rwe,1986,93,male,5530,16212.43,0.341096306969406,830.057627808839,49169.9423721912
rwe,1986,94,male,4090,11435.37,0.357662235677551,546.928036391458,49453.0719636085
rwe,1986,95,male,2918,7616.38,0.383121640464368,351.312532140956,49648.687467859
rwe,1986,96,male,2046,5089.51,0.402003336274022,216.717098511422,49783.2829014886
rwe,1986,97,male,1348,3126.03,0.431217870589854,129.596101882204,49870.4038981178
rwe,1986,98,male,881,1964.03,0.448567486240027,73.7119467918146,49926.2880532082
rwe,1986,99,male,573,1248.85,0.458822116347039,40.6471641135517,49959.3528358864
rwe,1986,100,male,399.22,660.39,0.604521570587077,21.9973462514665,49978.0026537485
rwe,1986,101,male,235.71,380.71,0.6191326731633,8.69947594678221,49991.3005240532
rwe,1986,102,male,116.52,212.88,0.547350620067644,3.31334614873111,49996.6866538513
rwe,1986,103,male,63.91,111.27,0.574368652826458,1.4997840797244,49998.5002159203
rwe,1986,104,male,30.51,50.42,0.605117017056723,0.638355118322525,49999.3616448817
rwe,1986,105,male,14.14,32.22,0.438857852265674,0.252075573300307,49999.7479244267
rwe,1986,106,male,6,17.04,0.352112676056338,0.141450228593096,49999.8585497714
rwe,1986,107,male,10,7.73,1.29366106080207,0.0916438100744002,49999.9083561899
rwe,1986,108,male,0,0,NaN,-0.0269122184823918,50000.0269122185
rwe,1986,109,male,0,0,NaN,NaN,NaN
rwe,1986,110,male,0,3,0,NaN,NaN
rwe,1987,0,female,10105,1377700.74,0.00733468430887248,50000,0
rwe,1987,1,female,849,1345886.86,0.000630810824618646,49633.2657845564,366.734215443626
rwe,1987,2,female,481,1334679.12,0.000360386247744701,49601.9565832383,398.043416761699
rwe,1987,3,female,375,1329705.84,0.000282017261802806,49584.0807202245,415.919279775524
rwe,1987,4,female,306,1375011.97,0.000222543517202981,49570.0971535507,429.902846449251
rwe,1987,5,female,290,1385637.23,0.000209289988549167,49559.0656497821,440.934350217896
rwe,1987,6,female,245,1395052.01,0.000175620692450026,49548.6934334997,451.30656650025
rwe,1987,7,female,220,1338715.06,0.000164336688645304,49539.991657649,460.008342351037
rwe,1987,8,female,198,1305637.03,0.000151650110597736,49531.8504194644,468.149580535573
rwe,1987,9,female,213,1290729.27,0.000165022987353498,49524.3389088702,475.661091129798
rwe,1987,10,female,177,1281532.92,0.000138115843329253,49516.1662545167,483.833745483251
rwe,1987,11,female,187,1299665.07,0.000143883223698549,49509.3272874561,490.672712543921
rwe,1987,12,female,218,1358560.35,0.000160463979388181,49502.2037258428,497.796274157183
rwe,1987,13,female,252,1419783.43,0.000177491858740738,49494.2604052445,505.739594755512
rwe,1987,14,female,292,1514487.56,0.000192804488932217,49485.4755769682,514.524423031835
rwe,1987,15,female,370,1611392.64,0.000229615049005064,49475.93455514,524.065444860018
rwe,1987,16,female,452,1640069.49,0.000275598078469224,49464.5741360025,535.425863997472
rwe,1987,17,female,540,1703802.83,0.000316938081385861,49450.9417944183,549.058205581656
rwe,1987,18,female,644,1745215.88,0.000369008789903975,49435.2689078033,564.731092196707
rwe,1987,19,female,687,1781271.32,0.000385679594279888,49417.026859045,582.973140954957
rwe,1987,20,female,698,1836846.39,0.00037999911358946,49397.9677201755,602.032279824474
rwe,1987,21,female,695,1861126.76,0.000373429695890247,49379.1965362287,620.803463771263
rwe,1987,22,female,722,1900307.26,0.000379938557936152,49360.7568778829,639.243122117092
rwe,1987,23,female,729,1889419.6,0.000385832771079542,49342.0028230961,657.997176903911
rwe,1987,24,female,773,1842937.52,0.000419439070294689,49322.9650614162,677.034938583762
rwe,1987,25,female,765,1837421,0.000416344430590485,49302.2770828067,697.7229171933
rwe,1987,26,female,758,1794784.89,0.000422334734498461,49281.7503543278,718.249645672156
rwe,1987,27,female,793,1765203.21,0.000449240062281555,49260.9369593763,739.063040623674
rwe,1987,28,female,779,1711628.45,0.000455122138218724,49238.8069729886,761.193027011352
rwe,1987,29,female,829,1692486.15,0.000489811984576654,49216.3973018758,783.602698124239
rwe,1987,30,female,899,1667663.28,0.000539077648816493,49192.2905206396,807.709479360383
rwe,1987,31,female,974,1638732.89,0.00059436165951365,49165.7720563259,834.227943674145
rwe,1987,32,female,1064,1636720.78,0.000650080339298924,49136.5498064552,863.450193544813
rwe,1987,33,female,1109,1616587.44,0.000686013000323694,49104.607101485,895.392898514969
rwe,1987,34,female,1184,1625733.84,0.000728286494916044,49070.9207026376,929.079297362376
rwe,1987,35,female,1283,1601819.48,0.000800964163577284,49035.1830137968,964.816986203201
rwe,1987,36,female,1387,1638512.45,0.00084649951851144,48995.9075894483,1004.09241055171
rwe,1987,37,female,1533,1630417.35,0.000940250053153568,48954.4325772648,1045.56742273521
rwe,1987,38,female,1578,1621538.85,0.000973149671992133,48908.4031694319,1091.59683056809
rwe,1987,39,female,1811,1629369.72,0.0011114727233301,48860.8079729299,1139.19202707008
rwe,1987,40,female,2022,1525721.88,0.00132527430228634,48806.5005176281,1193.49948237186
rwe,1987,41,female,1806,1286549.57,0.00140375469559249,48741.8185167076,1258.1814832924
rwe,1987,42,female,1994,1422857.46,0.00140140531012854,48673.3969600931,1326.60303990694
rwe,1987,43,female,2362,1408466.55,0.00167700113289875,48605.1858031312,1394.81419686881
rwe,1987,44,female,2369,1336052.54,0.0017731338619363,48523.6748514746,1476.32514852541
rwe,1987,45,female,2684,1392203.15,0.00192787956269169,48437.6358804898,1562.36411951015
rwe,1987,46,female,3069,1456921.27,0.00210649680473125,48344.2539522107,1655.74604778925
rwe,1987,47,female,3404,1481384.89,0.00229784981808475,48242.4169357333,1757.58306426671
rwe,1987,48,female,3752,1421647.44,0.00263919161279536,48131.5631067536,1868.43689324645
rwe,1987,49,female,3808,1373165.47,0.00277315449827034,48004.5346890915,1995.46531090853
rwe,1987,50,female,4178,1369556.1,0.0030506234830395,47871.410697781,2128.58930221896
rwe,1987,51,female,4499,1353551.68,0.00332384796714966,47725.3730481402,2274.62695185983
rwe,1987,52,female,4907,1326333.54,0.00369967270826914,47566.7411639526,2433.25883604735
rwe,1987,53,female,4999,1226036.37,0.00407736680764209,47390.7597898471,2609.24021015293
rwe,1987,54,female,5485,1257482.28,0.00436189049121233,47197.530278891,2802.469721109
rwe,1987,55,female,5940,1279127.8,0.00464378930705751,46991.6598203588,3008.3401796412
rwe,1987,56,female,6807,1328691.22,0.00512308646097624,46773.4404529641,3226.55954703587
rwe,1987,57,female,7387,1296505.5,0.00569762334213006,46533.8160734463,3466.18392655373
rwe,1987,58,female,8059,1300746.16,0.00619567464262205,46268.6839167878,3731.31608321219
rwe,1987,59,female,8752,1274693.35,0.00686596505739988,45982.0182050971,4017.98179490292
rwe,1987,60,female,9591,1303269.97,0.00735918130608043,45666.3072748322,4333.69272516784
rwe,1987,61,female,10735,1323469.86,0.00811125385205221,45330.2406400175,4669.75935998251
rwe,1987,62,female,11938,1303023.57,0.00916176827100679,44962.5555510117,5037.44444898831
rwe,1987,63,female,13018,1303885.78,0.00998400335342257,44550.6190361811,5449.38096381895
rwe,1987,64,female,14233,1330076.17,0.0107008909121348,44105.8255063268,5894.17449367323
rwe,1987,65,female,16600,1378879.72,0.0120387585365314,43633.8538789939,6366.14612100608
rwe,1987,66,female,18332,1390128.99,0.0131872654493739,43108.5564481264,6891.44355187358
rwe,1987,67,female,19327,1044455.21,0.018504383735134,42540.0724711057,7459.92752889434
rwe,1987,68,female,13993,794227.93,0.0176183680672121,41752.8946459799,8247.10535402009
rwe,1987,69,female,13676,763882.76,0.0179032709155525,41017.2767802355,8982.72321976449
rwe,1987,70,female,15735,797615.45,0.0197275516666584,40282.9333618207,9717.06663817925
rwe,1987,71,female,18690,936652.52,0.0199540380246882,39488.2497126409,10511.7502873591
rwe,1987,72,female,26463,1133154.92,0.0233533822542111,38700.2996763465,11299.7003236535
rwe,1987,73,female,30673,1116580.48,0.0274704784378821,37796.5167846522,12203.4832153478
rwe,1987,74,female,34267,1093050.19,0.0313498870532194,36758.2283852924,13241.7716147076
rwe,1987,75,female,36546,1016047.47,0.0359687918911899,35605.862077137,14394.137922863
rwe,1987,76,female,39324,1001808.67,0.0392530042687692,34325.1622339781,15674.8377660219
rwe,1987,77,female,43031,961013.79,0.0447766727676197,32977.7964942815,17022.2035057185
rwe,1987,78,female,46159,907068.75,0.0508880942045462,31501.1604920599,18498.8395079401
rwe,1987,79,female,48698,835382.44,0.0582942586152517,29898.1264693875,20101.8735306125
rwe,1987,80,female,51153,774212.99,0.0660709658204004,28155.2373528695,21844.7626471305
rwe,1987,81,female,51584,693667.7,0.0743641371798053,26294.9936280628,23705.0063719372
rwe,1987,82,female,52383,631955.81,0.0828902894333703,24339.5891147634,25660.4108852366
rwe,1987,83,female,52404,558300.33,0.0938634587588369,22322.0735283514,27677.9264716486
rwe,1987,84,female,52333,501083.03,0.10443977717625,20226.8465003112,29773.1534996888
rwe,1987,85,female,50909,433216.48,0.117513996697448,18114.3591588405,31885.6408411595
rwe,1987,86,female,47828,358317.94,0.133479222391154,15985.6684164721,34014.3315835278
rwe,1987,87,female,44343,299412.39,0.148100083633814,13851.9138268386,36148.0861731614
rwe,1987,88,female,39559,244020.39,0.162113502072511,11800.4442305954,38199.5557694046
rwe,1987,89,female,35913,197496.01,0.181841648345199,9887.43289036226,40112.5671096377
rwe,1987,90,female,31175,157101.13,0.198439056421809,8089.48579567624,41910.5142043238
rwe,1987,91,female,25934,118897.35,0.218120925319193,6484.21586744462,43515.7841325554
rwe,1987,92,female,22053,90364.07,0.244046112575496,5069.8727024682,44930.1272975318
rwe,1987,93,female,17550,66867.09,0.2624609505214,3832.58997817822,46167.4100218218
rwe,1987,94,female,13708,46607.6,0.2941151228555,2826.68476954677,47173.3152304532
rwe,1987,95,female,10178,33194.25,0.306619369318481,1995.31403127775,48004.6859687222
rwe,1987,96,female,7470,22212.36,0.336299249606976,1383.51210141505,48616.487898585
rwe,1987,97,female,5264,14635.08,0.359683718845404,918.238019886999,49081.761980113
rwe,1987,98,female,3740,9700.16,0.38556065054597,587.962754108803,49412.0372458912
rwe,1987,99,female,2453,6022.36,0.40731540459222,361.267452137812,49638.7325478622
rwe,1987,100,female,1700.92,3617.23,0.470227218064652,214.117653704299,49785.8823462957
rwe,1987,101,female,993.44,2062.41,0.481688897939789,113.433705064396,49886.5662949356
rwe,1987,102,female,640.88,1203.56,0.532486955365748,58.7939486827,49941.2060513173
rwe,1987,103,female,346.14,680,0.509029411764706,27.486937954719,49972.5130620453
rwe,1987,104,female,224.74,354.15,0.634589863052379,13.4952780964154,49986.5047219036
rwe,1987,105,female,110.58,204.62,0.540416381585378,4.9313114173574,49995.0686885826
rwe,1987,106,female,66.88,130.56,0.512254901960784,2.26634994471845,49997.7336500553
rwe,1987,107,female,32.4,45.11,0.718244291731323,1.10540107597787,49998.894598924
rwe,1987,108,female,15.54,17.66,0.87995469988675,0.311453063083103,49999.6885469369
rwe,1987,109,female,6.46,4.82,1.3402489626556,0.0373884764290022,49999.9626115236
rwe,1987,110,female,0,8,0,-0.0127213903202414,50000.0127213903
rwe,1987,0,male,14134,1445503.34,0.00977790891856396,50000,0
rwe,1987,1,male,1051,1411223.2,0.000744743992303981,49511.1045540718,488.895445928203
rwe,1987,2,male,635,1401275.96,0.000453158419987452,49474.2314564028,525.76854359718
rwe,1987,3,male,487,1395107.23,0.000349077110008239,49451.8117918459,548.188208154061
rwe,1987,4,male,428,1443804.07,0.000296439114484557,49434.549296301,565.450703699025
rwe,1987,5,male,399,1452276.36,0.000274741096797857,49419.8949622826,580.10503771736
rwe,1987,6,male,359,1461694.97,0.000245605278370767,49406.3172861371,593.682713862931
rwe,1987,7,male,313,1405261.53,0.00022273434041847,49394.1828338267,605.81716617327
rwe,1987,8,male,307,1369936.37,0.000224097999529715,49383.1810530927,616.818946907268
rwe,1987,9,male,298,1354759.93,0.000219965171246244,49372.1143810083,627.885618991677
rwe,1987,10,male,279,1341548.94,0.000207968559089615,49361.2542354137,638.745764586281
rwe,1987,11,male,286,1361571.11,0.000210051460331,49350.9886464955,649.01135350448
rwe,1987,12,male,321,1421644.06,0.000225794915219496,49340.6223992615,659.377600738459
rwe,1987,13,male,399,1489233.93,0.000267922985074615,49329.48153761,670.518462389977
rwe,1987,14,male,503,1591446.34,0.000316064693704973,49316.2650356643,683.734964335716
rwe,1987,15,male,708,1692046.53,0.000418428209536294,49300.6779054611,699.322094538882
rwe,1987,16,male,974,1721240.65,0.000565870902479557,49280.0491110762,719.950888923791
rwe,1987,17,male,1410,1784419.6,0.000790172894312526,49252.1629652115,747.837034788514
rwe,1987,18,male,1826,1823344.88,0.00100145618090638,49213.2452410501,786.754758949886
rwe,1987,19,male,2082,1857258.83,0.00112100691964404,49163.960332421,836.039667578996
rwe,1987,20,male,2104,1906058.21,0.00110384876440893,49108.8471926913,891.152807308747
rwe,1987,21,male,2180,1933606.38,0.00112742697921797,49054.6384523961,945.361547603949
rwe,1987,22,male,2175,1967539.84,0.0011054414023962,48999.332929549,1000.66707045096
rwe,1987,23,male,2221,1951040.8,0.00113836676301182,48945.1670382389,1054.83296176108
rwe,1987,24,male,2087,1897621.29,0.00109979794756624,48889.4494868725,1110.55051312747
rwe,1987,25,male,2038,1887060.56,0.001079986537369,48835.6809706692,1164.31902933077
rwe,1987,26,male,2020,1847120.63,0.00109359397929522,48782.9390926777,1217.06090732234
rwe,1987,27,male,2020,1816934.5,0.00111176269700421,48729.5903641936,1270.40963580641
rwe,1987,28,male,2001,1762191.8,0.00113551771152266,48675.4146233864,1324.58537661362
rwe,1987,29,male,1984,1742375.85,0.00113867510273401,48620.1428279658,1379.85717203419
rwe,1987,30,male,2111,1714518.72,0.00123124931525974,48564.7802818362,1435.21971816376
rwe,1987,31,male,2237,1681748.94,0.00133016287199206,48504.9849293685,1495.01507063151
rwe,1987,32,male,2269,1673538.32,0.00135581000619095,48440.4653993089,1559.53460069109
rwe,1987,33,male,2248,1649238.49,0.00136305332044488,48374.789331616,1625.21066838402
rwe,1987,34,male,2397,1661956.66,0.00144227587739863,48308.8519143917,1691.14808560831
rwe,1987,35,male,2637,1639668.23,0.00160825217672236,48239.1772226107,1760.82277738926
rwe,1987,36,male,2815,1684290.57,0.00167132681862608,48161.5964608392,1838.40353916082
