country,birth_cohort,age,sex,death_count,population_count,death_rate,cohort_size,cumulative_deaths
rwe,1930,58,female,7946,1280850.22,0.00620369179465808,40875.719908636,9124.28009136397
rwe,1930,59,female,8533,1273930.41,0.00669816807340363,40622.1395404381,9377.86045956191
rwe,1930,60,female,9116.02,1266722.05,0.00719654323535301,40350.045622295,9649.95437770502
rwe,1930,61,female,9825,1259827.49,0.00779868678687111,40059.6647744257,9940.33522557433
rwe,1930,62,female,10281,1250417,0.00822205712174419,39747.2519960629,10252.7480039371
rwe,1930,63,female,11307,1241148,0.00911011418460973,39420.4478197189,10579.5521802811
rwe,1930,64,female,11788,1231106.5,0.00957512611622146,39061.3230388728,10938.6769611272
rwe,1930,65,female,12905,1219945,0.0105783457450951,38687.3059445091,11312.6940554909
rwe,1930,66,female,13419,1207659,0.0111115803384896,38278.0582462818,11721.9417537182
rwe,1930,67,female,14356,1194038,0.0120230679425613,37852.7285268769,12147.2714731231
rwe,1930,68,female,15208,1179370.16,0.0128950184732502,37397.6225999869,12602.3774000131
rwe,1930,69,female,16518,1163662.38,0.0141948388844538,36915.3795657044,13084.6204342956
rwe,1930,70,female,17536.02,1147986.01,0.0152754648987404,36391.3717004108,13608.6282995892
rwe,1930,71,female,18557.03,1130787.28,0.0164107169652634,35835.4765793842,14164.5234206158
rwe,1930,72,female,20077,1112911.49,0.0180400689366591,35247.3907159246,14752.6092840754
rwe,1930,73,female,21974.76,1092798.56,0.0201087014609536,34611.5253575719,15388.4746424281
rwe,1930,74,female,22651.65,1071014.59,0.0211497118820762,33915.5325270483,16084.4674729517
rwe,1930,75,female,24360.76,1048225.45,0.0232400005170643,33198.228785774,16801.771214226
rwe,1930,76,female,26226.47,1023395.5,0.0256269154984559,32426.701931627,17573.298068373
rwe,1930,77,female,27796.94,995880.96,0.0279119102748987,31595.7055813316,18404.2944186684
rwe,1930,78,female,30535.01,965975.49,0.031610543244736,30713.8090820734,19286.1909179266
rwe,1930,79,female,32707.62,933805.07,0.0350261752166327,29742.9288918739,20257.0711081261
rwe,1930,80,female,32695.48,839242,0.0389583457453273,28701.1478530513,21298.8521469487
rwe,1930,81,female,33094.18,776521.5,0.0426184980068163,27582.9986117044,22417.0013882956
rwe,1930,82,female,10840,259285,0.0418072777059992,26407.4526403494,23592.5473596506
rwe,1930,0,male,74076.44,849029,0.0872484214320123,50000,0
rwe,1930,1,male,13226.66,829993.12,0.0159358670346569,45637.5789283994,4362.42107160062
rwe,1930,2,male,4925.33,821224.95,0.00599754062513566,44910.3045388128,5089.69546118725
rwe,1930,3,male,3247.16,817275.34,0.00397315303799574,44640.953162854,5359.04683714599
rwe,1930,4,male,2536.11,810575.31,0.00312877775662819,44463.587824176,5536.41217582401
rwe,1930,5,male,2154.06,807902.24,0.00266623843003579,44324.4711396118,5675.52886038819
rwe,1930,6,male,1712.04,808499.61,0.00211755204186184,44206.2915312684,5793.70846873163
rwe,1930,7,male,1427.07,806894.46,0.00176859561038503,44112.6824083732,5887.31759162681
rwe,1930,8,male,1216.1,803535.93,0.00151343574642642,44034.6649119034,5965.33508809657
rwe,1930,9,male,962.07,792696.215,0.00121366796232274,43968.0212759439,6031.97872405615
rwe,1930,10,male,1228.45,785034.365,0.0015648359546655,43914.6586971545,6085.34130284548
rwe,1930,11,male,1107.34,779335.62,0.00142087692591287,43845.9394602883,6154.06053971165
rwe,1930,12,male,942.22,778177.84,0.00121080291877754,43783.6397766143,6216.36022338575
rwe,1930,13,male,1082.38,774420.105,0.00139766516004902,43730.626417778,6269.37358222198
rwe,1930,14,male,1878.4,767725.14,0.00244670898754208,43669.5056448068,6330.49435519322
rwe,1930,15,male,1618.74,761134.09,0.00212674746968698,43562.6590728641,6437.34092713589
rwe,1930,16,male,1194.73,757947.985,0.00157626911561748,43470.0122979081,6529.98770209194
rwe,1930,17,male,1420.42,783190.91,0.00181363187680511,43401.4918600673,6598.50813993265
rwe,1930,18,male,1216.38,770499.13,0.00157869094543948,43322.777530929,6677.22246907096
rwe,1930,19,male,1264.33,783223.11,0.00161426544219309,43254.3842543097,6745.61574569033
rwe,1930,20,male,1308.19,834301.11,0.00156800702326765,43184.5601965846,6815.43980341541
rwe,1930,21,male,1291.16,854559.37,0.00151090731121467,43116.8465028996,6883.15349710038
rwe,1930,22,male,1291.23,852619.53,0.00151442695665205,43051.7009442819,6948.29905571813
rwe,1930,23,male,1314.65,851946.32,0.00154311365532983,42986.5022878421,7013.49771215787
rwe,1930,24,male,1190.64,851700.06,0.00139795692863988,42920.1692291669,7079.83077083311
rwe,1930,25,male,1358.68,852851.48,0.00159310270529166,42860.1686812146,7139.83131878542
rwe,1930,26,male,2144.55,1356361.36,0.00158110520046074,42791.8880305393,7208.11196946072
rwe,1930,27,male,2241.56,1351580.89,0.00165847269415003,42724.2295538367,7275.77044616334
rwe,1930,28,male,2156.02,1342241.16,0.00160628362789888,42653.372585743,7346.62741425697
rwe,1930,29,male,2176.02,1347047.67,0.00161539940156684,42584.8591716839,7415.14082831612
rwe,1930,30,male,2139.52,1350609.41,0.00158411453685933,42516.0676156621,7483.93238433787
rwe,1930,31,male,2298.53,1358893.67,0.00169147156303995,42448.7172949021,7551.28270509793
rwe,1930,32,male,2389.56,1372158.72,0.00174146034651152,42376.9164967102,7623.08350328978
rwe,1930,33,male,2540.05,1385416.81,0.00183341935918909,42303.1187770238,7696.88122297623
rwe,1930,34,male,2620.54,1388308.6,0.00188757744495712,42225.5594201039,7774.44057989611
rwe,1930,35,male,2859.08,1399540.65,0.00204287028033091,42145.8554065418,7854.14459345819
rwe,1930,36,male,3011.04,1403267.59,0.00214573472761528,42059.7568910927,7940.24310890734
rwe,1930,37,male,3214.55,1401336.18,0.00229391779494339,41969.5078100964,8030.49218990361
rwe,1930,38,male,3553.02,1393014.5,0.00255059800167191,41873.2332092858,8126.76679071421
rwe,1930,39,male,3947.55,1392504.95,0.00283485527286636,41766.4314243386,8233.56857566135
rwe,1930,40,male,4295.11,1396852.65,0.00307484830271826,41648.0296359866,8351.97036401345
rwe,1930,41,male,4708.1,1391193.13,0.00338421740193614,41519.9682627488,8480.03173725121
rwe,1930,42,male,5180.56,1389062.03,0.00372953826979203,41379.4556636262,8620.54433637384
rwe,1930,43,male,5543.1,1384056.75,0.00400496583684159,41225.1294001455,8774.8705998545
rwe,1930,44,male,6063.09,1378201.09,0.0043992781924153,41060.0241652785,8939.97583472146
rwe,1930,45,male,6719.14,1367885.58,0.00491206289344756,40879.3896963882,9120.61030361181
rwe,1930,46,male,7219.15,1358587.87,0.00531371592475649,40678.5875631538,9321.41243684623
rwe,1930,47,male,7891.1,1348939.04,0.00584985663992644,40462.4331046228,9537.56689537716
rwe,1930,48,male,8543.69,1339738.33,0.00637713336155725,40225.7336716582,9774.26632834182
rwe,1930,49,male,9058.12,1330182.12,0.00680968407544074,39969.2088034675,10030.7911965325
rwe,1930,50,male,10013.14,1320418.19,0.0075833096482865,39697.0311187706,10302.9688812294
rwe,1930,51,male,10488.04,1310163.25,0.00800513981749984,39395.9962396793,10604.0037603207
rwe,1930,52,male,11113.1,1299249.66,0.00855347539594507,39080.625781531,10919.374218469
rwe,1930,53,male,11942.09,1286444.59,0.00928301933315293,38746.3506104505,11253.6493895495
rwe,1930,54,male,12838.08,1272969.76,0.0100851413783781,38386.6674886446,11613.3325113554
rwe,1930,55,male,13963.04,1258470.32,0.0110952477607895,37999.5325199768,12000.4674800232
rwe,1930,56,male,14880,1243647.2,0.0119648080259418,37577.9182918735,12422.0817081265
rwe,1930,57,male,15505,1228195.51,0.0126242115964094,37128.3057134967,12871.6942865033
rwe,1930,58,male,16261,1217477.72,0.013356301912449,36659.5901259533,13340.4098740467
rwe,1930,59,male,17340,1201336.95,0.0144339188102056,36169.9535722445,13830.0464277555
rwe,1930,60,male,18636.06,1184239.4,0.0157367336367968,35647.8793990138,14352.1206009862
rwe,1930,61,male,19778,1166630.76,0.0169530931963426,35086.8982161949,14913.1017838051
rwe,1930,62,male,20666,1146396.5,0.0180269217500228,34492.0667607651,15507.9332392349
rwe,1930,63,male,22087,1125702,0.0196206456060307,33870.2809722722,16129.7190277278
rwe,1930,64,male,23045.06,1103643.5,0.0208808913385527,33205.7241927386,16794.2758072614
rwe,1930,65,male,24469,1079778.5,0.022661129111202,32512.3590740521,17487.6409259479
rwe,1930,66,male,25355,1055118,0.0240304875852748,31775.5923073652,18224.4076926348
rwe,1930,67,male,26556,1029005,0.0258074547742722,31012.0093309083,18987.9906690917
rwe,1930,68,male,27355,1001833.12,0.0273049467560026,30211.6683026416,19788.3316973584
rwe,1930,69,male,28525,973643.7,0.0292971648663674,29386.740308228,20613.259691772
rwe,1930,70,male,29304.06,944974.18,0.0310104345919801,28525.7921325327,21474.2078674673
rwe,1930,71,male,30177.1,915551.16,0.0329605830000805,27641.1949214224,22358.8050785776
rwe,1930,72,male,31312,885207.88,0.0353724822241754,26730.1250219934,23269.8749780066
rwe,1930,73,male,32598.7,853128.13,0.0382107902127199,25784.614149803,24215.385850197
rwe,1930,74,male,32664.41,819959.79,0.0398365997922898,24799.3636678089,25200.6363321911
rwe,1930,75,male,33395.18,786676.71,0.0424509580307773,23811.441342271,26188.558657729
rwe,1930,76,male,34584.1,752297.35,0.0459713170596706,22800.6228451979,27199.3771548021
rwe,1930,77,male,35318.03,717034.51,0.0492556906361453,21752.4481832233,28247.5518167767
rwe,1930,78,male,36749.51,680178.16,0.0540292413975774,20681.0163249317,29318.9836750683
rwe,1930,79,male,37373.07,642909.82,0.0581311232732454,19563.6367015647,30436.3632984353
rwe,1930,80,male,35610.78,563339,0.0632137664887395,18426.3805247931,31573.6194752069
rwe,1930,81,male,34460.36,508743.5,0.0677362167772168,17261.5796090662,32738.4203909338
rwe,1930,82,male,11283,159678,0.0706609551722842,16092.3455107493,33907.6544892507
rwe,1931,0,female,53782.46,847883.84,0.0634314011692922,50000,0
rwe,1931,1,female,11112.36,824317.44,0.0134806804524238,46828.4299415354,3171.57005846461
rwe,1931,2,female,4272.07,819743.66,0.00521147061997405,46197.1508414048,3802.84915859516
rwe,1931,3,female,3051.05,812588.81,0.00375472805243282,45956.3957470683,4043.60425293165
rwe,1931,4,female,2016.03,809575.97,0.00249022954572132,45783.8419787681,4216.15802123187
rwe,1931,5,female,1804.04,810179.83,0.00222671551820785,45669.829702756,4330.17029724404
rwe,1931,6,female,1463.04,809354.99,0.00180766167883885,45568.1359842429,4431.86401575708
rwe,1931,7,female,1220.08,807240.66,0.001511420398472,45485.7642110481,4514.23578895191
rwe,1931,8,female,882.04,796332.89,0.00110762723865393,45417.0160991794,4582.98390082057
rwe,1931,9,female,1069.42,788633.28,0.00135604218985027,45366.7109750496,4633.28902495041
rwe,1931,10,female,925.07,785773.02,0.00117727381375349,45305.1918009527,4694.80819904731
rwe,1931,11,female,790.08,786076.29,0.00100509328426634,45251.8551850183,4748.14481498166
rwe,1931,12,female,963.97,784724.345,0.00122841862386721,45206.3728492713,4793.62715072871
rwe,1931,13,female,1276.14,780762.15,0.00163447984767192,45150.8404989458,4849.15950105424
rwe,1931,14,female,1055.82,775492.94,0.0013614824140114,45077.0423600448,4922.95763995522
rwe,1931,15,female,863.22,786670.1,0.0010973087702202,45015.6707595959,4984.32924040407
rwe,1931,16,female,957.12,847320.78,0.00112958400477326,44966.2746692741,5033.72533072592
rwe,1931,17,female,897.17,842507.74,0.00106488042471871,44915.4814846534,5084.51851534657
rwe,1931,18,female,947.15,841396.09,0.0011256886159288,44867.6518676536,5132.3481323464
rwe,1931,19,female,919.58,863976.53,0.00106435761628849,44817.1448627227,5182.85513727727
rwe,1931,20,female,780.06,867662.44,0.000899036265762524,44769.4433932478,5230.55660675222
rwe,1931,21,female,705.08,875521.44,0.000805325795334035,44729.1940400393,5270.80595996074
rwe,1931,22,female,711.57,874191.92,0.000813974578946005,44693.1724662743,5306.82753372569
rwe,1931,23,female,682.54,873177.97,0.000781673408457614,44656.7933600343,5343.20663996568
rwe,1931,24,female,674.04,873153.07,0.000771960865922398,44621.8863321578,5378.1136678422
rwe,1931,25,female,1043.5,1379377.69,0.000756500563670854,44587.4399821457,5412.56001785427
rwe,1931,26,female,1106,1374471.93,0.000804672671634698,44553.7095586666,5446.2904413334
rwe,1931,27,female,1087.5,1367394.8,0.000795307982742073,44517.8584061648,5482.1415938352
rwe,1931,28,female,1149.5,1368748.92,0.0008398180142491,44482.4529979998,5517.5470020002
rwe,1931,29,female,1200,1371158.79,0.000875172160038445,44445.0958326541,5554.90416734591
rwe,1931,30,female,1168.02,1371167.29,0.000851843541279343,44406.1987221311,5593.80127786889
rwe,1931,31,female,1334.52,1376615.66,0.000969420905759564,44368.3715885569,5631.6284114431
rwe,1931,32,female,1358.52,1386278.87,0.000979975984197177,44325.3599615844,5674.64003841556
rwe,1931,33,female,1393.02,1388510.74,0.00100324755140173,44281.9221733312,5718.07782666881
rwe,1931,34,female,1465.52,1386728.05,0.00105681860260921,44237.4964433394,5762.50355666056
rwe,1931,35,female,1618.5,1389031.41,0.00116520043272456,44190.7454341653,5809.25456583474
rwe,1931,36,female,1650.52,1389031.69,0.00118825222770835,44139.254358463,5860.74564153705
rwe,1931,37,female,1772.02,1386900.13,0.00127768392378765,44086.8057911421,5913.19420885788
rwe,1931,38,female,2083.52,1387541.96,0.00150159062577106,44030.4767881316,5969.52321186837
rwe,1931,39,female,2175.52,1389011.72,0.00156623588460434,43964.3610369383,6035.63896306166
rwe,1931,40,female,2215.53,1385813.57,0.00159872153654838,43895.5024770386,6104.49752296141
rwe,1931,41,female,2549.55,1385707.83,0.00183989001491029,43825.3257918709,6174.67420812906
rwe,1931,42,female,2780.12,1384362.28,0.00200823154470808,43744.6920125463,6255.30798745371
rwe,1931,43,female,2929.09,1382571.34,0.00211858145417653,43656.8425421331,6343.15745786685
rwe,1931,44,female,3137.53,1379064.17,0.00227511530518555,43564.3519651755,6435.64803482452
rwe,1931,45,female,3267.09,1371775.3,0.00238165098905047,43465.238041259,6534.76195874098
rwe,1931,46,female,3526.56,1367199.58,0.00257940395212819,43361.7190140887,6638.28098591126
rwe,1931,47,female,4002.62,1363322.66,0.00293593007542323,43249.8716246927,6750.12837530727
rwe,1931,48,female,4236.57,1359360.98,0.00311658938452095,43122.8930258316,6877.1069741684
rwe,1931,49,female,4406.09,1355582.56,0.00325032951146849,42988.4966751975,7011.50332480254
rwe,1931,50,female,4592.09,1351654.21,0.00339738519365837,42848.7698958004,7151.2301041996
rwe,1931,51,female,4963.02,1347487.09,0.00368316701275409,42703.1961193899,7296.80388061007
rwe,1931,52,female,5383,1342615.81,0.0040093375632155,42545.9131161038,7454.08688389618
rwe,1931,53,female,5602,1337568.23,0.00418819756207876,42375.3321884861,7624.66781151388
rwe,1931,54,female,6042,1331988.02,0.00453607683348383,42197.855925522,7802.14407447798
rwe,1931,55,female,6401,1326542.44,0.00482532620667606,42006.4432088356,7993.55679116442
rwe,1931,56,female,6746,1320761.22,0.00510766056562442,41803.7484175707,8196.25158242927
rwe,1931,57,female,7070,1312885.23,0.0053850860977391,41590.229060283,8409.77093971698
rwe,1931,58,female,7661,1306864.98,0.00586212050765948,41366.2620959687,8633.7379040313
rwe,1931,59,female,8272.02,1300685.96,0.00635973651933631,41123.7680826107,8876.23191738929
rwe,1931,60,female,8917,1293163.97,0.00689549060046886,40862.231752923,9137.76824707699
rwe,1931,61,female,9420,1285658,0.00732698742589398,40580.4666179566,9419.53338204345
rwe,1931,62,female,10225,1276465,0.00801040373218224,40283.1340493099,9716.86595069012
rwe,1931,63,female,10631,1266523.5,0.00839384346204393,39960.4498819773,10039.5501180227
rwe,1931,64,female,11241,1255845.5,0.00895094181569309,39625.0281209951,10374.9718790049
rwe,1931,65,female,12438,1244362,0.00999548362936187,39270.3467998389,10729.6532001611
rwe,1931,66,female,13092,1231345,0.0106322760883424,38877.8206912817,11122.1793087183
rwe,1931,67,female,14045,1217351.11,0.0115373452117689,38464.460967979,11535.539032021
rwe,1931,68,female,14899,1202472.65,0.0123903025985664,38020.6832034068,11979.3167965932
rwe,1931,69,female,15730.02,1188354.27,0.0132368102653428,37549.5954335123,12450.4045664877
rwe,1931,70,female,16766.02,1173063.9,0.014292503588253,37052.5585632185,12947.4414367815
rwe,1931,71,female,18329,1156285.04,0.015851627726672,36522.9847369998,13477.0152630002
rwe,1931,72,female,20107.69,1138260.83,0.0176652744872192,35944.035979482,14055.964020518
rwe,1931,73,female,20456.59,1118289.27,0.0182927535377318,35309.0747177259,14690.9252822741
rwe,1931,74,female,22073.67,1097646.12,0.0201100059461787,34663.1745162692,15336.8254837308
rwe,1931,75,female,23519.41,1074672.17,0.0218851949985827,33966.0978706336,16033.9021293664
rwe,1931,76,female,25253.82,1048839.13,0.0240778774148138,33222.7431953938,16777.2568046062
rwe,1931,77,female,27648.88,1021022.5,0.0270795991273454,32422.8100573513,17577.1899426487
rwe,1931,78,female,29413.2,991272.83,0.0296721539316275,31544.8133584162,18455.1866415838
rwe,1931,79,female,29650.22,894789.5,0.0331365309941612,30608.8108007008,19391.1891992992
rwe,1931,80,female,30238.97,832601.5,0.0363186590463745,29594.540992909,20405.459007091
rwe,1931,81,female,9999,284429,0.0351546431622655,28519.7069489535,21480.2930510465
rwe,1931,0,male,73064.18,872296.59,0.0837607080408282,50000,0
rwe,1931,1,male,12655.9,841825.08,0.0150338832860622,45811.9645979586,4188.03540204141
rwe,1931,2,male,4794.23,836774.36,0.0057294179042484,45123.2328690877,4876.76713091233
rwe,1931,3,male,3293.14,828185.17,0.00397633297394108,44864.7030107899,5135.29698921005
rwe,1931,4,male,2353.07,824274.84,0.00285471530345388,44686.3060128421,5313.69398715793
rwe,1931,5,male,2058.07,824488.93,0.00249617663150432,44558.7393312124,5441.26066878762
rwe,1931,6,male,1677.08,822940.35,0.00203791198232047,44447.5128473645,5552.48715263548
rwe,1931,7,male,1374.1,819657.85,0.00167643120846095,44356.9327283485,5643.06727165147
rwe,1931,8,male,1097.09,807771.47,0.00135816878999205,44282.5713820111,5717.42861798888
rwe,1931,9,male,1344.69,799120.64,0.00168271213718119,44222.4281756195,5777.57182438052
rwe,1931,10,male,1102.35,793073.33,0.00138997234971954,44148.0145589927,5851.98544100727
rwe,1931,11,male,963.23,793221.24,0.00121432703945245,44086.6500394607,5913.34996053928
rwe,1931,12,male,1010.34,791460.505,0.00127655138016015,44033.1144282389,5966.88557176107
rwe,1931,13,male,1697.69,786983.345,0.00215721210720158,43976.9038952428,6023.09610475719
rwe,1931,14,male,1388.16,781302.605,0.00177672516527703,43882.0363857227,6117.96361427725
rwe,1931,15,male,1062.62,785700.085,0.00135244989823312,43804.0700673726,6195.92993262737
rwe,1931,16,male,1226.34,819223.6,0.00149695394517443,43744.8272572678,6255.17274273218
rwe,1931,17,male,1182.32,799407.81,0.00147899480741876,43679.3432655241,6320.65673447592
rwe,1931,18,male,1134.27,800040.33,0.00141776602687017,43614.7417436429,6385.2582563571
rwe,1931,19,male,1229.68,850773.6,0.0014453668990199,43552.9062445281,6447.09375547195
rwe,1931,20,male,1234.15,875304.54,0.00140996641009082,43489.9563154861,6510.0436845139
rwe,1931,21,male,1209.19,873233.67,0.00138472672497844,43428.6369379049,6571.36306209506
rwe,1931,22,male,1265.66,873930.29,0.00144823908094546,43368.5001437076,6631.49985629236
rwe,1931,23,male,1231.65,874893.5,0.00140777134588381,43305.6921869175,6694.30781308247
rwe,1931,24,male,1328.18,876631.21,0.00151509549836812,43244.7276743431,6755.27232565688
rwe,1931,25,male,2127.06,1392751.89,0.00152723540730575,43179.2077821156,6820.79221788443
rwe,1931,26,male,2320.56,1388371.94,0.00167142530984889,43113.2629671313,6886.73703286869
rwe,1931,27,male,2128.52,1377440.97,0.00154527130117235,43041.2023682179,6958.79763178212
rwe,1931,28,male,2062.02,1383324.27,0.00149062663376823,42974.6920334303,7025.30796656968
rwe,1931,29,male,2183.52,1390555.4,0.00157025027553739,42910.6328129073,7089.3671870927
rwe,1931,30,male,2242.03,1399330.91,0.00160221573323211,42843.2523799093,7156.74762009065
rwe,1931,31,male,2312.06,1409165.61,0.00164072979328526,42774.6082468834,7225.39175311658
rwe,1931,32,male,2381.04,1424759.14,0.00167118773493181,42704.4266727367,7295.57332726334
rwe,1931,33,male,2456.05,1427793.91,0.00172017122555173,42633.0595586539,7366.94044134612
rwe,1931,34,male,2710.57,1438990.42,0.00188366090720743,42559.7233963439,7440.27660365614
rwe,1931,35,male,2850.04,1444638.3,0.00197283984510171,42479.5553091606,7520.4446908394
rwe,1931,36,male,2965.54,1443255.36,0.0020547576556376,42395.7499498445,7604.25005015551
rwe,1931,37,male,3223.03,1433891.08,0.00224775092401021,42308.6369580685,7691.36304193145
rwe,1931,38,male,3598.04,1433769.33,0.00250949711694558,42213.5376802524,7786.46231974756
rwe,1931,39,male,3867.06,1439236.54,0.00268688286638415,42107.6029291478,7892.39707085222
rwe,1931,40,male,4333.08,1432624.33,0.00302457518643426,41994.4647322929,8005.53526770706
rwe,1931,41,male,4714.06,1432196.94,0.00329148866914909,41867.4493162961,8132.55068370394
rwe,1931,42,male,5053.57,1427545.08,0.00354004232216611,41729.6430812653,8270.3569187347
rwe,1931,43,male,5492.08,1421772.65,0.00386283981479036,41581.9183786687,8418.08162133126
rwe,1931,44,male,6089.63,1411224.62,0.00431513871973124,41421.2940887802,8578.70591121975
rwe,1931,45,male,6653.65,1397304.2,0.00476177628321736,41242.5554588364,8757.44454116362
rwe,1931,46,male,7087.56,1387294.68,0.00510890735917765,41046.1676363932,8953.83236360679
rwe,1931,47,male,7696.64,1378306.04,0.00558412992226313,40836.4665684896,9163.5334315104
rwe,1931,48,male,8416.63,1369021.82,0.00614791515886869,40608.430433605,9391.569566395
rwe,1931,49,male,8962.11,1359986.69,0.00658985125802959,40358.7732485644,9641.22675143562
rwe,1931,50,male,9767.04,1350342.94,0.00723300704634335,40092.8149358998,9907.1850641002
rwe,1931,51,male,10266.08,1340124.48,0.00766054210128301,39802.8233229607,10197.1766770393
rwe,1931,52,male,11133.08,1328451.38,0.00838049488871772,39497.9121191452,10502.0878808548
rwe,1931,53,male,11671.07,1315614.79,0.00887119093576015,39166.9000685157,10833.0999314843
rwe,1931,54,male,12761.04,1301752.81,0.00980296712399645,38819.4430196461,11180.5569803539
rwe,1931,55,male,13401,1287947.59,0.0104049264923893,38438.8972959526,11561.1027040474
