country,birth_cohort,age,sex,death_count,population_count,death_rate,cohort_size,cumulative_deaths
ruk,1955,8,female,99.64,331503.76,0.000300569743160681,48688.6968786184,1311.30312138159
ruk,1955,9,female,85.9,331301.45,0.000259280483076666,48674.0625295028,1325.93747049723
ruk,1955,10,female,80.9,332296.53,0.000243457251870791,48661.4422950568,1338.55770494318
ruk,1955,11,female,93.28,331692.43,0.000281224386097687,48649.5953140436,1350.4046859564
ruk,1955,12,female,84.03,330620.24,0.000254158668567901,48635.9138614675,1364.0861385325
ruk,1955,13,female,108,330287.38,0.000326987970294233,48623.5526223559,1376.44737764412
ruk,1955,14,female,80,330501.44,0.00024205643400525,48607.6533055754,1392.34669442459
ruk,1955,15,female,84,334168.01,0.000251370560575203,48595.8875103509,1404.11248964909
ruk,1955,16,female,130,336184.57,0.000386692345814681,48583.6719348658,1416.32806513422
ruk,1955,17,female,154,337589.78,0.000456174947002246,48564.885000797,1435.114999203
ruk,1955,18,female,146,338744.42,0.000431003409591219,48542.7309169556,1457.26908304441
ruk,1955,19,female,132,340048.55,0.000388179864316434,48521.8088344195,1478.19116558049
ruk,1955,20,female,142,341204.14,0.000416173144909672,48502.9736452498,1497.02635475022
ruk,1955,21,female,147,342307.75,0.000429438129869978,48482.7880101704,1517.21198982964
ruk,1955,22,female,152,343211.42,0.000442875706175511,48461.9676523564,1538.0323476436
ruk,1955,23,female,146,344163.03,0.000424217557591819,48440.5050242097,1559.49497579029
ruk,1955,24,female,129,344618.1,0.000374327407643417,48419.9557114798,1580.04428852018
ruk,1955,25,female,130,344174.76,0.000377715088695057,48401.8307949801,1598.16920501986
ruk,1955,26,female,151,344329.36,0.000438533617929067,48383.5486931684,1616.45130683159
ruk,1955,27,female,141,341438.5,0.000412958702665341,48362.3308805117,1637.66911948826
ruk,1955,28,female,147,338933.5,0.000433713398055961,48342.3592350935,1657.64076490654
ruk,1955,29,female,163,337827.5,0.000482494764339789,48321.3925061996,1678.60749380044
ruk,1955,30,female,179,338256,0.000529184995979377,48298.0776873097,1701.92231269029
ruk,1955,31,female,172,339274,0.000506964872050319,48272.5190692629,1727.48093073706
ruk,1955,32,female,207,340334,0.000608226036775638,48248.0465978095,1751.95340219055
ruk,1955,33,female,184,340896.5,0.000539753268220706,48218.7008796451,1781.2991203549
ruk,1955,34,female,223,341459,0.000653079871961202,48192.6746782559,1807.32532174405
ruk,1955,35,female,241,342302.5,0.000704055623315635,48161.2010124476,1838.79898755239
ruk,1955,36,female,243,343255.5,0.000707927476762936,48127.2928480492,1872.70715195084
ruk,1955,37,female,281,343801.5,0.000817332094246244,48093.2222150598,1906.77778494019
ruk,1955,38,female,266,343950.5,0.000773367097881817,48053.9140810277,1946.08591897228
ruk,1955,39,female,342,344451,0.000992884328975674,48016.750764953,1983.24923504698
ruk,1955,40,female,377,344581.5,0.00109408079075632,47969.0756855902,2030.92431440984
ruk,1955,41,female,423,344536,0.00122773817540112,47916.5936413322,2083.40635866778
ruk,1955,42,female,425,344492,0.00123370063746038,47857.7646100836,2142.23538991642
ruk,1955,43,female,462,344485.5,0.00134113046848126,47798.7224553767,2201.27754462331
ruk,1955,44,female,536,344747,0.00155476334819447,47734.6181323373,2265.3818676627
ruk,1955,45,female,552,345018.5,0.00159991420749902,47660.4020976251,2339.59790237492
ruk,1955,46,female,620,344765.5,0.00179832378819807,47584.149543174,2415.85045682603
ruk,1955,47,female,673,343765.5,0.00195772990599697,47498.5778351093,2501.42216489069
ruk,1955,48,female,746,342828.5,0.00217601512126326,47405.5884487892,2594.41155121081
ruk,1955,49,female,748,341879.5,0.00218790538771702,47302.4331714922,2697.56682850776
ruk,1955,50,female,862,340433.5,0.00253206573383642,47198.9399231042,2801.0600768958
ruk,1955,51,female,865,339229,0.00254989992011296,47079.4291046515,2920.57089534849
ruk,1955,52,female,897,337902,0.00265461583536055,46959.3812721386,3040.61872786141
ruk,1955,53,female,1000,336669.5,0.00297027203236408,46834.7221549948,3165.27784500516
ruk,1955,54,female,1124,335623,0.00334899574820558,46695.6102896343,3304.38971036569
ruk,1955,55,female,1142,334792.5,0.00341106804961282,46539.2268893145,3460.77311068554
ruk,1955,56,female,1224,333772,0.00366717399901729,46380.4784194186,3619.52158058136
ruk,1955,0,male,10175,352710.37,0.028848031885198,50000,0
ruk,1955,1,male,521,350045,0.00148838006542016,48557.5984057401,1442.4015942599
ruk,1955,2,male,315,349283.57,0.000901846027283791,48485.3262442483,1514.67375575168
ruk,1955,3,male,248,348639.21,0.00071133708684115,48441.5999453934,1558.40005460662
ruk,1955,4,male,217,348071.12,0.000623435808176214,48407.1416388063,1592.8583611937
ruk,1955,5,male,212.17,347535.18,0.000610499345706527,48376.9628933372,1623.03710666279
ruk,1955,6,male,186.79,346980.06,0.000538330646435418,48347.4287891436,1652.57121085645
ruk,1955,7,male,170.38,348599.24,0.000488756085641495,48321.40188655,1678.59811345
ruk,1955,8,male,162.81,351202.04,0.000463579311783041,48297.7845073112,1702.21549268877
ruk,1955,9,male,138.73,352689.27,0.000393349080339189,48275.3946536087,1724.60534639132
ruk,1955,10,male,132.69,354381.14,0.000374427375000825,48256.4055715187,1743.59442848133
ruk,1955,11,male,134.49,353372.79,0.000380589575105655,48238.3370522535,1761.66294774645
ruk,1955,12,male,135.11,351242.43,0.000384663094376155,48219.978044051,1780.02195594897
ruk,1955,13,male,119,351534.57,0.000338515782388059,48201.4295980859,1798.57040191414
ruk,1955,14,male,160,353276.74,0.00045290273002406,48185.1126534332,1814.88734656676
ruk,1955,15,male,187,357570.48,0.000522973820433946,48163.289484366,1836.71051563402
ruk,1955,16,male,306,356161.71,0.000859160295473649,48138.1013448597,1861.89865514033
ruk,1955,17,male,360,353555.75,0.0010182269698626,48096.7429994847,1903.25700051532
ruk,1955,18,male,423,353489.7,0.00119664024156857,48047.7695986001,1952.23040139995
ruk,1955,19,male,452,353822.16,0.00127747792845988,47990.2737039808,2009.72629601925
ruk,1955,20,male,405,354702.94,0.00114180051622916,47928.9671885432,2071.03281145683
ruk,1955,21,male,360,355895.35,0.00101153330606876,47874.241869065,2125.75813093504
ruk,1955,22,male,365,357135.6,0.00102202076746199,47825.8154789116,2174.18452108839
ruk,1955,23,male,344,356029.05,0.000966213290741303,47776.9365022714,2223.06349772864
ruk,1955,24,male,310,355028.56,0.000873169189543512,47730.773791232,2269.22620876804
ruk,1955,25,male,300,353572.96,0.0008484811734472,47689.0967501644,2310.90324983561
ruk,1955,26,male,274,350772.28,0.000781133560496856,47648.6334493932,2351.36655060682
ruk,1955,27,male,265,347220,0.000763204884511261,47611.413502694,2388.58649730595
ruk,1955,28,male,295,345183.5,0.00085461790612819,47575.0762393503,2424.9237606497
ruk,1955,29,male,290,345289.5,0.000839874945516733,47534.4177273107,2465.58227268926
ruk,1955,30,male,298,345853,0.00086163774782928,47494.4947608118,2505.50523918815
ruk,1955,31,male,299,345629.5,0.000865088194150094,47453.5717113118,2546.42828868816
ruk,1955,32,male,332,345241,0.000961647081314212,47412.5201866541,2587.47981334587
ruk,1955,33,male,397,344833.5,0.00115128025554362,47366.9260749989,2633.07392500112
ruk,1955,34,male,356,344370,0.00103377181519877,47312.3934682429,2687.60653175705
ruk,1955,35,male,400,343679,0.00116387675709019,47263.4832493659,2736.51675063412
ruk,1955,36,male,438,342978,0.00127704983993142,47208.4743797528,2791.52562024717
ruk,1955,37,male,449,342497,0.0013109603879742,47148.1868051028,2851.81319489724
ruk,1955,38,male,516,341764,0.00150981378963261,47086.3773998365,2913.62260016354
ruk,1955,39,male,562,341455,0.0016458977024791,47015.2857379343,2984.71426206566
ruk,1955,40,male,583,341221,0.00170857010559139,46937.9033871569,3062.09661284312
ruk,1955,41,male,615,341166,0.00180264152934349,46857.7066886104,3142.29331138956
ruk,1955,42,male,673,341109.5,0.00197297348798553,46773.2390405637,3226.76095943625
ruk,1955,43,male,740,340818.5,0.0021712436384762,46680.9566799895,3319.0433200105
ruk,1955,44,male,763,340587.5,0.00224024663265681,46579.6009497601,3420.39905023991
ruk,1955,45,male,810,340125,0.00238147739801544,46475.2511555819,3524.74884441811
ruk,1955,46,male,941,339589.5,0.0027709926249192,46364.5713953878,3635.42860461221
ruk,1955,47,male,1052,337985.5,0.00311255956246644,46236.0955099936,3763.90449000637
ruk,1955,48,male,1111,336463.5,0.00330199263813162,46092.1829087829,3907.81709121712
ruk,1955,49,male,1172,335663.5,0.00349159202594265,45939.9868601427,4060.01313985734
ruk,1955,50,male,1261,334408.5,0.00377083716472518,45779.5831683499,4220.41683165012
ruk,1955,51,male,1381,333360.5,0.0041426623730166,45606.955814753,4393.04418524696
ruk,1955,52,male,1393,331873,0.00419738876015825,45418.0215949514,4581.97840504857
ruk,1955,53,male,1517,331037.5,0.0045825623985198,45227.3845016002,4772.61549839984
ruk,1955,54,male,1545,330237.5,0.00467845111472804,45020.1271899997,4979.87281000028
ruk,1955,55,male,1729,328654.5,0.00526084383448272,44809.5027257625,5190.49727423753
ruk,1955,56,male,1855,326764,0.0056768799500557,44573.7669296214,5426.23307037859
ruk,1956,0,female,7308,332322.47,0.0219906887427744,50000,0
ruk,1956,1,female,491,331444.94,0.00148139235433795,48900.4655628613,1099.53443713872
ruk,1956,2,female,291,331699.62,0.000877299768989787,48828.0247870529,1171.97521294711
ruk,1956,3,female,208,332093.67,0.000626329312449707,48785.187972187,1214.81202781302
ruk,1956,4,female,164,332535.14,0.000493180961266229,48754.6323789466,1245.36762105336
ruk,1956,5,female,144.2,333013.46,0.000433015530363247,48730.5875224838,1269.41247751619
ruk,1956,6,female,114.11,332867.72,0.000342808849112795,48709.4864212828,1290.51357871715
ruk,1956,7,female,94.44,332442.45,0.000284079244392526,48692.7883783019,1307.21162169811
ruk,1956,8,female,105.55,332205.21,0.000317725299973471,48678.955767772,1321.04423222799
ruk,1956,9,female,77.9,331664.8,0.000234875693772749,48663.4892319483,1336.5107680517
ruk,1956,10,female,78.17,331875.28,0.000235540290918926,48652.0593611535,1347.94063884646
ruk,1956,11,female,93.23,330436.57,0.000282141894887724,48640.5998409378,1359.40015906218
ruk,1956,12,female,93,329948.53,0.000281862143771333,48626.8762899302,1373.12371006978
ruk,1956,13,female,87,330007.64,0.0002636302601964,48613.1702143342,1386.82978566577
ruk,1956,14,female,67,330418.73,0.000202773008660859,48600.3543116217,1399.64568837834
ruk,1956,15,female,98,336779.32,0.000290991739041459,48590.4994715559,1409.50052844409
ruk,1956,16,female,135,337200.53,0.000400355242620763,48576.3600376138,1423.63996238622
ruk,1956,17,female,142,338102.94,0.000419990432499641,48556.9122372053,1443.0877627947
ruk,1956,18,female,143,339205.86,0.000421572905609591,48536.5187986339,1463.48120136606
ruk,1956,19,female,130,340558.29,0.000381726135634519,48516.0571173758,1483.94288262417
ruk,1956,20,female,140,342262.15,0.000409043185172535,48497.5372703762,1502.46272962381
ruk,1956,21,female,130,343462.58,0.000378498292303051,48477.6996832581,1522.30031674191
ruk,1956,22,female,156,344265.44,0.000453138717612782,48459.3509567132,1540.6490432868
ruk,1956,23,female,137,344771.82,0.000397364262543267,48437.3921485643,1562.60785143567
ruk,1956,24,female,158,344927.66,0.000458067062525516,48418.1448599537,1581.8551400463
ruk,1956,25,female,122,345180.12,0.000353438662690076,48395.9661025648,1604.03389743523
ruk,1956,26,female,138,343828,0.000401363472433891,48378.8610970259,1621.13890297412
ruk,1956,27,female,139,341311,0.000407253208950195,48359.4435893436,1640.55641065642
ruk,1956,28,female,152,340337.5,0.000446615491974878,48339.7490507588,1660.25094924123
ruk,1956,29,female,140,340428,0.000411247018459116,48318.1597699545,1681.84023004548
ruk,1956,30,female,183,341454.5,0.000535942563357636,48298.2890708117,1701.7109291883
ruk,1956,31,female,188,342298,0.000549229034350186,48272.4039619613,1727.5960380387
ruk,1956,32,female,187,342806.5,0.000545497241154996,48245.8913561475,1754.10864385249
ruk,1956,33,female,206,343201,0.000600231351307251,48219.5733555157,1780.42664448434
ruk,1956,34,female,209,344002,0.000607554607240656,48190.630455841,1809.36954415898
ruk,1956,35,female,239,345129,0.000692494690391129,48161.3520162817,1838.64798371826
ruk,1956,36,female,262,345784.5,0.000757697351963434,48128.0005357284,1871.99946427159
ruk,1956,37,female,287,346090,0.000829264064260741,48091.5340771672,1908.4659228328
ruk,1956,38,female,298,346548.5,0.000859908497656172,48051.6534961618,1948.34650383817
ruk,1956,39,female,341,346916,0.000982946880512862,48010.3334709941,1989.66652900595
ruk,1956,40,female,355,346951.5,0.00102319776683485,47963.1418634764,2036.85813652364
ruk,1956,41,female,373,347066,0.00107472353961494,47914.0660838313,2085.93391616873
ruk,1956,42,female,417,347052.5,0.00120154731632822,47862.5717091323,2137.42829086769
ruk,1956,43,female,508,347222.5,0.00146303882956894,47805.0625645426,2194.93743545737
ruk,1956,44,female,517,347885.5,0.00148612115193074,47735.1219017607,2264.87809823926
ruk,1956,45,female,566,347776.5,0.00162748201790518,47664.1817274125,2335.81827258746
ruk,1956,46,female,666,347005.5,0.00191927793651686,47586.609128753,2413.39087124699
ruk,1956,47,female,740,346215.5,0.00213739708360833,47495.2771997786,2504.72280022145
ruk,1956,48,female,717,345380,0.00207597428918872,47393.7609328066,2606.23906719343
ruk,1956,49,female,804,344466,0.00233404748218982,47295.3727036421,2704.62729635789
ruk,1956,50,female,881,343332.5,0.00256602564569331,47184.9830580639,2815.01694193605
ruk,1956,51,female,893,342121.5,0.00261018380896845,47063.9051814453,2936.09481855465
ruk,1956,52,female,943,341115.5,0.00276445954522735,46941.0597381539,3058.94026184609
ruk,1956,53,female,1040,340198.5,0.00305703875825437,46811.2930774977,3188.70692250232
ruk,1956,54,female,1137,339010.5,0.00335387841969497,46668.1891402358,3331.81085976423
ruk,1956,55,female,1134,338174,0.00335330332905546,46511.6697077921,3488.3302922079
ruk,1956,0,male,10096,350928.7,0.0287693767993327,50000,0
ruk,1956,1,male,590,349442.38,0.00168840425136756,48561.5311600334,1438.46883996664
ruk,1956,2,male,363,349686.86,0.00103807160497824,48479.5396643698,1520.46033563016
ruk,1956,3,male,274,350059.62,0.000782723811446747,48429.2144308218,1570.78556917816
ruk,1956,4,male,205,350490.29,0.000584894948159619,48391.3077315172,1608.69226848282
ruk,1956,5,male,191.44,350956.82,0.000545480210357502,48363.0039000902,1636.99609990983
ruk,1956,6,male,166.81,352070.64,0.000473796963018558,48336.6228385492,1663.37716145076
ruk,1956,7,male,176.07,353486.54,0.000498095344733635,48313.7210934458,1686.27890655424
ruk,1956,8,male,148.25,354444.75,0.000418259827518957,48289.6562538824,1710.34374611764
ruk,1956,9,male,149.73,354907.92,0.000421884076297875,48269.4586305867,1730.54136941335
ruk,1956,10,male,119.88,354271.42,0.000338384620469808,48249.0945146189,1750.90548538111
ruk,1956,11,male,118.28,352633.56,0.000335419011168421,48232.7677630836,1767.23223691645
ruk,1956,12,male,137,352735.5,0.000388393002688984,48216.5895758145,1783.41042418546
ruk,1956,13,male,150,354240.16,0.000423441543161001,48197.8625898098,1802.13741019023
ruk,1956,14,male,148,355694.81,0.000416087038211213,48177.4536124977,1822.54638750232
ruk,1956,15,male,184,358197.52,0.000513683065142383,48157.4075985155,1842.5924014845
ruk,1956,16,male,259,356352.02,0.000726809406047425,48132.669953771,1867.33004622902
ruk,1956,17,male,381,354932.7,0.00107344293721035,48097.6866765104,1902.31332348959
ruk,1956,18,male,429,353999.83,0.00121186498874872,48046.0565544514,1953.94344554865
ruk,1956,19,male,406,355065.46,0.00114345112588535,47987.8312206656,2012.16877933442
ruk,1956,20,male,400,356638.65,0.00112158342905347,47932.9594810275,2067.04051897249
ruk,1956,21,male,360,358155.24,0.00100515072737732,47879.1986679681,2120.8013320319
ruk,1956,22,male,355,358431.38,0.000990426675253713,47831.0728566008,2168.92714339925
ruk,1956,23,male,300,357313.45,0.000839598957162122,47783.6996861376,2216.30031386243
ruk,1956,24,male,302,356242.92,0.000847736145886071,47743.5805417117,2256.41945828826
ruk,1956,25,male,278,354027.03,0.000785250775908269,47703.1065827525,2296.89341724749
ruk,1956,26,male,317,349671,0.00090656645818498,47665.6476812952,2334.35231870483
ruk,1956,27,male,305,347330.5,0.000878126165136664,47622.4356038996,2377.56439610036
ruk,1956,28,male,336,347693.5,0.000966368367542102,47580.6170971483,2419.38290285168
ruk,1956,29,male,280,348117.5,0.000804326125517964,47534.6366938775,2465.3633061225
ruk,1956,30,male,305,348155.5,0.000876045330319354,47496.4033437176,2503.59665628239
ruk,1956,31,male,349,347686.5,0.00100377782858984,47454.7943413614,2545.20565863862
ruk,1956,32,male,365,347070.5,0.00105165953314961,47407.1602709412,2592.83972905877
ruk,1956,33,male,383,346924.5,0.00110398660227225,47357.3040789028,2642.69592109725
ruk,1956,34,male,359,346452.5,0.00103621708603633,47305.0222496799,2694.97775032009
ruk,1956,35,male,409,345576,0.00118353126374517,47256.0039773695,2743.99602263053
ruk,1956,36,male,444,345041.5,0.00128680173254522,47200.0750192626,2799.92498073741
ruk,1956,37,male,462,344357,0.0013416309237216,47139.3378809515,2860.66211904847
ruk,1956,38,male,480,343760,0.00139632301605771,47076.0942875267,2923.90571247332
ruk,1956,39,male,546,343738,0.00158841908662993,47010.3608535669,2989.6391464331
ruk,1956,40,male,641,343712.5,0.00186493071971488,46935.6886991177,3064.31130088226
ruk,1956,41,male,626,343569.5,0.00182204764974772,46848.1568914118,3151.84310858822
ruk,1956,42,male,653,343339.5,0.00190190758709674,46762.7973172528,3237.20268274723
ruk,1956,43,male,704,343331,0.00205049937232583,46673.8587982412,3326.14120175878
ruk,1956,44,male,766,343380.5,0.00223076150218198,46578.1540800714,3421.84591992859
ruk,1956,45,male,822,342865,0.00239744505855074,46474.2493271069,3525.75067289312
ruk,1956,46,male,931,341554.5,0.0027257729000789,46362.8298677078,3637.17013229225
ruk,1956,47,male,1047,340038.5,0.00307906310608946,46236.4553224834,3763.54467751661
ruk,1956,48,male,1078,339517,0.00317509874321463,46094.0903587436,3905.90964125642
ruk,1956,49,male,1126,338706,0.00332441704605174,45947.7370703759,4052.26292962409
ruk,1956,50,male,1250,337840.5,0.00369997084422975,45794.9876300316,4205.01236996835
ruk,1956,51,male,1313,336568.5,0.00390113750989769,45625.5475109887,4374.45248901133
ruk,1956,52,male,1407,335889,0.00418888382769308,45447.5559761839,4552.44402381607
ruk,1956,53,male,1527,335384,0.00455299000548625,45257.1814439471,4742.81855605288
ruk,1956,54,male,1589,333998,0.00475751351804502,45051.1259491564,4948.87405084365
ruk,1956,55,male,1721,332481,0.00517623563451746,44836.7946084501,5163.20539154991
ruk,1957,0,female,7526,348525,0.0215938598378882,50000,0
ruk,1957,1,female,441,346409.3,0.00127306050963412,48920.3070081056,1079.69299189441
ruk,1957,2,female,264,345526.48,0.000764051426680815,48858.0284971344,1141.97150286561
ruk,1957,3,female,205,344762.55,0.000594612146823952,48820.6984507563,1179.30154924365
ruk,1957,4,female,163,344049.84,0.000473768567949341,48791.6690704411,1208.33092955891
ruk,1957,5,female,168.56,343123.99,0.000491250990640439,48768.5531112577,1231.44688874227
ruk,1957,6,female,119.2,342099.66,0.000348436476084191,48744.5955112297,1255.40448877028
ruk,1957,7,female,107.69,341819.24,0.000315049556601905,48727.6111161416,1272.38888385836
ruk,1957,8,female,81.55,341236.48,0.000238983827285992,48712.2595038652,1287.74049613477
ruk,1957,9,female,82.25,340354.12,0.000241660068636748,48700.6180616532,1299.38193834676
ruk,1957,10,female,95.4,339875.45,0.000280691059033537,48688.8490669498,1311.15093305019
ruk,1957,11,female,69,339154.63,0.000203447023559726,48675.1825423421,1324.81745765791
ruk,1957,12,female,63,338831.61,0.000185933065690064,48665.2797213326,1334.72027866737
ruk,1957,13,female,78,338960.12,0.000230115566397605,48656.2312366814,1343.76876331862
ruk,1957,14,female,93,340887.61,0.000272817190393045,48645.0346804716,1354.96531952843
ruk,1957,15,female,109,345165.15,0.00031579086127322,48631.7634787835,1368.23652121652
ruk,1957,16,female,141,346217.97,0.000407257890166706,48616.4060123093,1383.59398769072
ruk,1957,17,female,141,347220.8,0.000406081663310493,48596.6065973692,1403.39340263078
ruk,1957,18,female,148,348470.62,0.00042471299302076,48576.8724065309,1423.12759346909
ruk,1957,19,female,134,350222.48,0.000382613931578578,48556.2411776596,1443.75882234045
ruk,1957,20,female,143,351872.74,0.000406396926343314,48537.6628833199,1462.33711668011
ruk,1957,21,female,130,353425.61,0.000367828466080882,48517.9373263122,1482.06267368778
ruk,1957,22,female,138,354280.01,0.00038952240065704,48500.0910478481,1499.90895215193
ruk,1957,23,female,157,355084.44,0.000442148352093378,48481.199175951,1518.80082404897
ruk,1957,24,female,111,355738.19,0.000312027224290988,48459.7632936279,1540.23670637212
ruk,1957,25,female,156,354624,0.000439902544667028,48444.6425281976,1555.35747180243
ruk,1957,26,female,147,352377,0.000417166841195651,48423.3316066739,1576.66839332607
ruk,1957,27,female,151,351648,0.000429406679406679,48403.1309983874,1596.8690016126
ruk,1957,28,female,158,351997,0.000448867461938596,48382.3463706325,1617.6536293675
ruk,1957,29,female,161,352658.5,0.000456532311003421,48360.6291096145,1639.37089038552
ruk,1957,30,female,168,353883.5,0.00047473250377596,48338.5509198455,1661.44908015451
ruk,1957,31,female,207,354234.5,0.000584358666363666,48315.6030385384,1684.39696146159
ruk,1957,32,female,183,354672.5,0.000515968957277488,48287.3693971823,1712.63060281775
ruk,1957,33,female,202,355427,0.000568330486991703,48262.4546135447,1737.54538645528
ruk,1957,34,female,247,356907.5,0.0006920560649468,48235.0255892108,1764.97441078921
ruk,1957,35,female,261,357218,0.000730646272024366,48201.6442472089,1798.35575279109
ruk,1957,36,female,271,357385.5,0.000758284821292414,48166.4258955342,1833.57410446576
ruk,1957,37,female,292,357670.5,0.000816393859711662,48129.9020258818,1870.09797411825
ruk,1957,38,female,330,357763.5,0.000922397058391927,48090.6090693993,1909.3909306007
ruk,1957,39,female,342,357793,0.000955859952542392,48046.2504330574,1953.74956694258
ruk,1957,40,female,365,357754,0.00102025414111373,48000.3249463986,1999.67505360137
ruk,1957,41,female,433,357701.5,0.00121050652569251,47951.3524160973,2048.64758390274
ruk,1957,42,female,472,357765.5,0.00131929993249768,47893.3069910818,2106.69300891821
ruk,1957,43,female,518,358118.5,0.00144644859173709,47830.1213544014,2169.87864559863
ruk,1957,44,female,515,358246,0.00143755966570457,47760.9375427257,2239.06245727432
ruk,1957,45,female,586,357295,0.00164010131683903,47692.278345318,2307.72165468198
ruk,1957,46,female,639,356641.5,0.00179171520981153,47614.0581768008,2385.94182319919
ruk,1957,47,female,689,355940.5,0.00193571678412544,47528.7473445646,2471.25265543541
ruk,1957,48,female,791,355203.5,0.00222689247149873,47436.7451506013,2563.25484939874
ruk,1957,49,female,777,354485.5,0.00219190911899076,47331.108619953,2668.89138004702
ruk,1957,50,female,872,353394.5,0.00246749737191722,47227.363131357,2772.63686864304
ruk,1957,51,female,979,352438.5,0.00277778960017138,47110.8297369478,2889.17026305224
ruk,1957,52,female,981,351674,0.00278951528972856,46979.965764049,3020.03423595098
ruk,1957,53,female,1051,350591.5,0.00299779087627624,46848.9144312393,3151.08556876073
ruk,1957,54,female,1127,349892,0.00322099390669121,46708.4711829939,3291.52881700614
ruk,1957,0,male,10063,366657.36,0.0274452420646895,50000,0
ruk,1957,1,male,596,364273.66,0.00163613257132014,48627.7378967655,1372.26210323448
ruk,1957,2,male,365,363609.65,0.00100382374340175,48548.176470923,1451.82352907699
ruk,1957,3,male,258,363088.62,0.000710570328533018,48499.4426586826,1500.55734131736
ruk,1957,4,male,229,362654.62,0.000631454798507737,48464.980393779,1535.01960622102
ruk,1957,5,male,191.84,363122.89,0.000528305995802137,48434.3769493497,1565.62305065025
ruk,1957,6,male,189.67,364015.36,0.000521049441430164,48408.7887776045,1591.21122239553
ruk,1957,7,male,165.29,365447.57,0.000452294702629983,48383.5654052516,1616.43459474842
ruk,1957,8,male,162.25,366083.88,0.000443204437190733,48361.6817749244,1638.31822507556
ruk,1957,9,male,145.81,364820.97,0.000399675490145207,48340.2476629718,1659.75233702821
ruk,1957,10,male,163.54,363072.33,0.00045043366427841,48320.9272507933,1679.07274920665
ruk,1957,11,male,143,363063.66,0.00039387032015267,48299.1618784704,1700.83812152956
ruk,1957,12,male,124,364558.36,0.000340137584555735,48280.1382721183,1719.86172788174
ruk,1957,13,male,136,366000.13,0.000371584567469962,48263.7163825044,1736.28361749564
ruk,1957,14,male,170,366490.88,0.000463858745952969,48245.7823303279,1754.21766967213
ruk,1957,15,male,185,367560.51,0.000503318487614461,48223.4031022386,1776.5968977614
ruk,1957,16,male,247,366197.53,0.000674499361041567,48199.1313719216,1800.86862807844
ruk,1957,17,male,402,364621.14,0.00110251424259164,48166.6210886084,1833.37891139156
ruk,1957,18,male,430,364541.25,0.0011795647268999,48113.5167028407,1886.48329715926
ruk,1957,19,male,435,366414.36,0.00118718054608995,48056.763695651,1943.23630434905
ruk,1957,20,male,368,367981.36,0.00100005065473969,47999.7116406834,2000.28835931656
ruk,1957,21,male,373,368906.59,0.00101109606092968,47951.7094976299,2048.29050237015
ruk,1957,22,male,351,369090.73,0.000950985683113743,47903.225713042,2096.77428695804
ruk,1957,23,male,304,367723.41,0.000826708313185718,47857.6704312139,2142.3295687861
ruk,1957,24,male,303,364852.65,0.000830472246809774,47818.1060972187,2181.89390278129
ruk,1957,25,male,291,360037,0.000808250263167397,47778.39448721,2221.60551279003
ruk,1957,26,male,291,356099,0.000817188478484916,47739.777587292,2260.22241270804
ruk,1957,27,male,303,356399,0.000850170735608125,47700.7651910822,2299.2348089178
ruk,1957,28,male,311,357044,0.000871041104177636,47660.2113964506,2339.78860354938
ruk,1957,29,male,295,356669,0.000827097392820795,47618.6973932905,2381.30260670948
ruk,1957,30,male,344,356457,0.000965053288334918,47579.312092827,2420.687907173
ruk,1957,31,male,329,355785,0.000924715769355088,47533.3955212351,2466.6044787649
ruk,1957,32,male,338,355310.5,0.000951280640453913,47489.4406408256,2510.55935917437
ruk,1957,33,male,362,355214,0.00101910397675767,47444.264855318,2555.73514468197
ruk,1957,34,male,398,354797.5,0.00112176664153496,47395.9142163296,2604.08578367037
ruk,1957,35,male,443,354308.5,0.0012503228118998,47342.7470608167,2657.2529391833
ruk,1957,36,male,467,353876.5,0.00131966943269757,47283.5533441886,2716.44665581144
ruk,1957,37,male,468,353363,0.00132441710082833,47221.1546841709,2778.84531582909
ruk,1957,38,male,534,353219,0.00151180995359819,47158.6141793863,2841.38582061367
ruk,1957,39,male,602,353412.5,0.00170339192869522,47087.319317072,2912.68068292797
ruk,1957,40,male,570,353369,0.00161304472095741,47007.1111574034,2992.88884259656
ruk,1957,41,male,647,353128.5,0.00183219422957932,46931.2865849035,3068.71341509646
ruk,1957,42,male,685,353203,0.00193939462575346,46845.2993524359,3154.70064756406
ruk,1957,43,male,696,353672.5,0.00196792230099881,46754.44783063,3245.55216936998
ruk,1957,44,male,733,353619,0.00207285242026022,46662.4387100732,3337.56128992677
ruk,1957,45,male,922,352161.5,0.00261811697190068,46565.7143610578,3434.28563894219
ruk,1957,46,male,966,350815.5,0.00275358414893299,46443.7998739804,3556.20012601955
ruk,1957,47,male,966,350357.5,0.00275718373375766,46315.9129628312,3684.08703716876
ruk,1957,48,male,1139,349738,0.00325672360452682,46188.211480996,3811.78851900402
ruk,1957,49,male,1173,349046.5,0.0033605837617624,46037.7892424149,3962.21075758505
ruk,1957,50,male,1199,347940,0.00344599643616716,45883.0753954594,4116.92460454055
ruk,1957,51,male,1364,347422.5,0.00392605545121574,45724.9624811663,4275.0375188337
ruk,1957,52,male,1425,346984.5,0.00410681168755377,45545.4437429605,4454.55625703951
ruk,1957,53,male,1497,345797,0.00432912951818553,45358.3971822821,4641.60281771793
